eps_p,s_p,fitness,ghost_count,mu36
0.770,0.340,3.0262,0,6.3230
0.780,0.340,2.8265,0,6.2923
0.790,0.340,2.6653,0,6.2627
0.800,0.340,2.4495,0,6.2340
0.810,0.340,2.2381,0,6.2063
0.820,0.340,2.0312,0,6.1794
0.830,0.340,1.8285,0,6.1534
0.840,0.340,1.8819,0,6.1283
0.850,0.340,2.1240,0,6.1039
0.860,0.340,2.6149,0,6.0802
0.870,0.340,3.0116,0,6.0573
0.880,0.340,2.3679,0,6.0351
0.890,0.340,1.8226,0,6.0135
0.900,0.340,1.8526,0,5.9926
0.910,0.340,2.2013,0,5.9723
0.920,0.340,2.5424,0,5.9526
0.930,0.340,2.8760,0,5.9335
0.940,0.340,3.2024,0,5.9149
0.950,0.340,3.5216,0,5.8968
0.960,0.340,3.6785,0,5.8793
0.970,0.340,3.5185,0,5.8622
0.980,0.340,3.3372,0,5.8456
0.990,0.340,3.1599,0,5.8295
1.000,0.340,3.0784,0,5.8138
1.010,0.340,2.9274,0,5.7985
1.020,0.340,2.7794,0,5.7837
1.030,0.340,2.6345,0,5.7692
1.040,0.340,2.5583,0,5.7551
1.050,0.340,2.5414,0,5.7414
1.060,0.340,2.7691,0,5.7280
1.070,0.340,3.0366,0,5.7150
1.080,0.340,3.1873,0,5.7023
1.090,0.340,3.2284,0,5.6899
1.100,0.340,3.1705,0,5.6779
1.110,0.340,2.8297,0,5.6661
1.120,0.340,2.4948,0,5.6547
1.130,0.340,2.1657,0,5.6435
1.140,0.340,1.8422,0,5.6325
1.150,0.340,1.5243,0,5.6219
1.160,0.340,1.3665,0,5.6115
1.170,0.340,1.2340,0,5.6013
1.180,0.340,1.1531,0,5.5914
1.190,0.340,1.1143,0,5.5817
1.200,0.340,1.0763,0,5.5723
0.400,0.350,2.0281,1,8.9862
0.410,0.350,3.8310,1,8.8341
0.420,0.350,2.5946,1,8.6904
0.430,0.350,2.1855,1,8.5544
0.440,0.350,1.2031,1,8.4256
0.450,0.350,1.5053,1,8.3034
0.460,0.350,1.9822,1,8.1875
0.470,0.350,1.5544,0,8.0774
0.480,0.350,1.5525,0,7.9728
0.490,0.350,2.7839,0,7.8732
0.500,0.350,2.4057,0,7.7783
0.510,0.350,1.3459,0,7.6880
0.520,0.350,1.5937,0,7.6017
0.530,0.350,1.8819,0,7.5195
0.540,0.350,2.1643,0,7.4409
0.550,0.350,2.4412,0,7.3658
0.560,0.350,2.6164,0,7.2939
0.570,0.350,2.8623,0,7.2252
0.580,0.350,3.1823,0,7.1594
0.590,0.350,2.9351,0,7.0963
0.600,0.350,2.3735,0,7.0358
0.610,0.350,2.1104,0,6.9778
0.620,0.350,2.7246,0,6.9221
0.630,0.350,3.4345,0,6.8686
0.640,0.350,3.5649,0,6.8173
0.650,0.350,3.0444,0,6.7679
0.660,0.350,2.5204,0,6.7204
0.670,0.350,2.4207,0,6.6747
0.680,0.350,2.5965,0,6.6307
0.690,0.350,2.4445,0,6.5883
0.700,0.350,2.2263,0,6.5475
0.710,0.350,2.6919,0,6.5082
0.720,0.350,3.6643,0,6.4702
0.730,0.350,4.6216,0,6.4336
0.740,0.350,4.7091,0,6.3983
0.750,0.350,3.8313,0,6.3642
0.760,0.350,3.3631,0,6.3312
0.770,0.350,3.1209,0,6.2994
0.780,0.350,3.2018,0,6.2686
0.790,0.350,2.9834,0,6.2389
0.800,0.350,2.7696,0,6.2101
0.810,0.350,2.6122,0,6.1822
0.820,0.350,2.4926,0,6.1553
0.830,0.350,2.3755,0,6.1292
0.840,0.350,2.2608,0,6.1039
0.850,0.350,2.2763,0,6.0794
0.860,0.350,2.3729,0,6.0557
0.870,0.350,2.7209,0,6.0327
0.880,0.350,2.7090,0,6.0104
0.890,0.350,2.4126,0,5.9887
0.900,0.350,2.7765,0,5.9677
0.910,0.350,3.1325,0,5.9473
0.920,0.350,3.4801,0,5.9275
0.930,0.350,3.5977,0,5.9083
0.940,0.350,3.6440,0,5.8897
0.950,0.350,3.5195,0,5.8715
0.960,0.350,3.2005,0,5.8539
0.970,0.350,2.8884,0,5.8368
0.980,0.350,2.6261,0,5.8201
0.990,0.350,2.4641,0,5.8039
1.000,0.350,2.3055,0,5.7881
1.010,0.350,2.1501,0,5.7728
1.020,0.350,2.0539,0,5.7579
1.030,0.350,2.1241,0,5.7433
1.040,0.350,2.1927,0,5.7292
1.050,0.350,2.3278,0,5.7154
1.060,0.350,2.4830,0,5.7020
1.070,0.350,2.5220,0,5.6889
1.080,0.350,2.5614,0,5.6761
1.090,0.350,2.6011,0,5.6637
1.100,0.350,2.4844,0,5.6516
1.110,0.350,2.1383,0,5.6398
1.120,0.350,1.8233,0,5.6283
1.130,0.350,1.5342,0,5.6170
1.140,0.350,1.2501,0,5.6060
1.150,0.350,1.0000,0,5.5953
1.160,0.350,1.0000,0,5.5849
1.170,0.350,1.0000,0,5.5747
1.180,0.350,1.0000,0,5.5647
1.190,0.350,1.0000,0,5.5550
1.200,0.350,1.0000,0,5.5455
0.400,0.360,2.3129,1,8.9697
0.410,0.360,3.8258,1,8.8174
0.420,0.360,2.3795,1,8.6733
0.430,0.360,1.8784,1,8.5371
0.440,0.360,1.2881,1,8.4080
0.450,0.360,1.7024,1,8.2856
0.460,0.360,1.8149,1,8.1694
0.470,0.360,1.3597,0,8.0591
0.480,0.360,1.7053,0,7.9542
0.490,0.360,3.0379,0,7.8543
0.500,0.360,2.1737,0,7.7593
0.510,0.360,1.3319,0,7.6687
0.520,0.360,1.6152,0,7.5822
0.530,0.360,1.9051,0,7.4998
0.540,0.360,2.1894,0,7.4210
0.550,0.360,2.4681,0,7.3456
0.560,0.360,2.6792,0,7.2736
0.570,0.360,3.0115,0,7.2047
0.580,0.360,3.3347,0,7.1386
0.590,0.360,2.7937,0,7.0754
0.600,0.360,2.2274,0,7.0147
0.610,0.360,2.2823,0,6.9565
0.620,0.360,2.6341,0,6.9007
0.630,0.360,3.1909,0,6.8471
0.640,0.360,3.1834,0,6.7955
0.650,0.360,3.1333,0,6.7460
0.660,0.360,2.7779,0,6.6983
0.670,0.360,2.5962,0,6.6525
0.680,0.360,2.6221,0,6.6083
0.690,0.360,2.3658,0,6.5658
0.700,0.360,2.3154,0,6.5249
0.710,0.360,2.5545,0,6.4854
0.720,0.360,3.1441,0,6.4473
0.730,0.360,3.9153,0,6.4105
0.740,0.360,4.1990,0,6.3751
0.750,0.360,3.5543,0,6.3409
0.760,0.360,3.0786,0,6.3078
0.770,0.360,2.7835,0,6.2758
0.780,0.360,2.9081,0,6.2449
0.790,0.360,2.9031,0,6.2151
0.800,0.360,2.8984,0,6.1862
0.810,0.360,2.8942,0,6.1582
0.820,0.360,2.8904,0,6.1312
0.830,0.360,2.8870,0,6.1050
0.840,0.360,2.9081,0,6.0796
0.850,0.360,2.9064,0,6.0550
0.860,0.360,2.8335,0,6.0312
0.870,0.360,2.8527,0,6.0081
0.880,0.360,2.9560,0,5.9857
0.890,0.360,3.2016,0,5.9639
0.900,0.360,3.1981,0,5.9429
0.910,0.360,3.1766,0,5.9224
0.920,0.360,3.1553,0,5.9025
0.930,0.360,3.1939,0,5.8832
0.940,0.360,3.0130,0,5.8645
0.950,0.360,2.7457,0,5.8463
0.960,0.360,2.4841,0,5.8286
0.970,0.360,2.3450,0,5.8113
0.980,0.360,2.2360,0,5.7946
0.990,0.360,2.1292,0,5.7783
1.000,0.360,2.0248,0,5.7625
1.010,0.360,2.0588,0,5.7471
1.020,0.360,2.0918,0,5.7321
1.030,0.360,2.1239,0,5.7175
1.040,0.360,2.1038,0,5.7033
1.050,0.360,1.9458,0,5.6894
1.060,0.360,2.0059,0,5.6759
1.070,0.360,2.0963,0,5.6628
1.080,0.360,2.1861,0,5.6500
1.090,0.360,2.2753,0,5.6375
1.100,0.360,2.1538,0,5.6253
1.110,0.360,1.8513,0,5.6135
1.120,0.360,1.5538,0,5.6019
1.130,0.360,1.3179,0,5.5906
1.140,0.360,1.1311,0,5.5796
1.150,0.360,1.0000,0,5.5688
1.160,0.360,1.0000,0,5.5583
1.170,0.360,1.0000,0,5.5481
1.180,0.360,1.0000,0,5.5381
1.190,0.360,1.0000,0,5.5283
1.200,0.360,1.0000,0,5.5187
0.400,0.370,2.5976,1,8.9533
0.410,0.370,3.5351,1,8.8007
0.420,0.370,2.1643,1,8.6564
0.430,0.370,1.7460,1,8.5198
0.440,0.370,1.4022,1,8.3905
0.450,0.370,1.9000,1,8.2678
0.460,0.370,1.6115,1,8.1514
0.470,0.370,1.1644,0,8.0408
0.480,0.370,1.9500,0,7.9357
0.490,0.370,3.0958,0,7.8356
0.500,0.370,1.9414,0,7.7403
0.510,0.370,1.3481,0,7.6495
0.520,0.370,1.6365,0,7.5628
0.530,0.370,1.9282,0,7.4801
0.540,0.370,2.2143,0,7.4011
0.550,0.370,2.4948,0,7.3256
0.560,0.370,2.8258,0,7.2533
0.570,0.370,3.1614,0,7.1842
0.580,0.370,3.2363,0,7.1180
0.590,0.370,2.6522,0,7.0546
0.600,0.370,2.1233,0,6.9937
0.610,0.370,2.4217,0,6.9354
0.620,0.370,2.7660,0,6.8793
0.630,0.370,2.7805,0,6.8255
0.640,0.370,2.8090,0,6.7738
0.650,0.370,2.9928,0,6.7241
0.660,0.370,3.0383,0,6.6763
0.670,0.370,2.8607,0,6.6303
0.680,0.370,2.5955,0,6.5860
0.690,0.370,2.3620,0,6.5434
0.700,0.370,2.4189,0,6.5023
0.710,0.370,2.6039,0,6.4626
0.720,0.370,2.9310,0,6.4244
0.730,0.370,3.0719,0,6.3876
0.740,0.370,3.3777,0,6.3520
0.750,0.370,3.1950,0,6.3176
0.760,0.370,2.8911,0,6.2844
0.770,0.370,2.7192,0,6.2523
0.780,0.370,2.8015,0,6.2213
0.790,0.370,2.7945,0,6.1914
0.800,0.370,2.7879,0,6.1624
0.810,0.370,2.7818,0,6.1343
0.820,0.370,2.7761,0,6.1071
0.830,0.370,2.8178,0,6.0808
0.840,0.370,2.8685,0,6.0553
0.850,0.370,2.8144,0,6.0307
0.860,0.370,2.7614,0,6.0067
0.870,0.370,2.9898,0,5.9835
0.880,0.370,2.8956,0,5.9610
0.890,0.370,2.8274,0,5.9392
0.900,0.370,3.0908,0,5.9180
0.910,0.370,3.1088,0,5.8975
0.920,0.370,3.2420,0,5.8775
0.930,0.370,3.0459,0,5.8582
0.940,0.370,2.8424,0,5.8393
0.950,0.370,2.6087,0,5.8210
0.960,0.370,2.4955,0,5.8033
0.970,0.370,2.4129,0,5.7860
0.980,0.370,2.3700,0,5.7692
0.990,0.370,2.4142,0,5.7528
1.000,0.370,2.5145,0,5.7369
1.010,0.370,2.6125,0,5.7214
1.020,0.370,2.6670,0,5.7064
1.030,0.370,2.5029,0,5.6917
1.040,0.370,2.3421,0,5.6774
1.050,0.370,2.1847,0,5.6635
1.060,0.370,2.0304,0,5.6500
1.070,0.370,1.8817,0,5.6368
1.080,0.370,1.9720,0,5.6239
1.090,0.370,2.0617,0,5.6113
1.100,0.370,1.8916,0,5.5991
1.110,0.370,1.6732,0,5.5872
1.120,0.370,1.4788,0,5.5756
1.130,0.370,1.3331,0,5.5642
1.140,0.370,1.3042,0,5.5531
1.150,0.370,1.2758,0,5.5423
1.160,0.370,1.2479,0,5.5318
1.170,0.370,1.2205,0,5.5215
1.180,0.370,1.1936,0,5.5114
1.190,0.370,1.1672,0,5.5016
1.200,0.370,1.1413,0,5.4920
0.400,0.380,2.6990,1,8.9370
0.410,0.380,3.2367,1,8.7840
0.420,0.380,1.9746,1,8.6394
0.430,0.380,1.7259,1,8.5026
0.440,0.380,1.5944,1,8.3730
0.450,0.380,1.9020,1,8.2501
0.460,0.380,1.4076,1,8.1334
0.470,0.380,1.0462,0,8.0226
0.480,0.380,2.1949,0,7.9172
0.490,0.380,2.8717,0,7.8169
0.500,0.380,1.7089,0,7.7214
0.510,0.380,1.3644,0,7.6303
0.520,0.380,1.6575,0,7.5434
0.530,0.380,1.9510,0,7.4605
0.540,0.380,2.2389,0,7.3813
0.550,0.380,2.5212,0,7.3056
0.560,0.380,2.9731,0,7.2332
0.570,0.380,3.3119,0,7.1638
0.580,0.380,3.0994,0,7.0974
0.590,0.380,2.5105,0,7.0338
0.600,0.380,2.2774,0,6.9728
0.610,0.380,2.5508,0,6.9142
0.620,0.380,2.8983,0,6.8580
0.630,0.380,2.4533,0,6.8041
0.640,0.380,2.4309,0,6.7522
0.650,0.380,2.7666,0,6.7023
0.660,0.380,3.3015,0,6.6544
0.670,0.380,3.1281,0,6.6082
0.680,0.380,2.7655,0,6.5638
0.690,0.380,2.4517,0,6.5210
0.700,0.380,2.5355,0,6.4797
0.710,0.380,2.7797,0,6.4400
0.720,0.380,2.8302,0,6.4016
0.730,0.380,2.8636,0,6.3646
0.740,0.380,2.9301,0,6.3289
0.750,0.380,2.6811,0,6.2944
0.760,0.380,3.0521,0,6.2611
0.770,0.380,2.8860,0,6.2289
0.780,0.380,2.9287,0,6.1978
0.790,0.380,3.0303,0,6.1677
0.800,0.380,3.0727,0,6.1386
0.810,0.380,2.9758,0,6.1104
0.820,0.380,2.9002,0,6.0831
0.830,0.380,2.8428,0,6.0567
0.840,0.380,2.7847,0,6.0311
0.850,0.380,2.4463,0,6.0064
0.860,0.380,2.5182,0,5.9823
0.870,0.380,2.8296,0,5.9590
0.880,0.380,2.7783,0,5.9365
0.890,0.380,2.6343,0,5.9145
0.900,0.380,2.8929,0,5.8933
0.910,0.380,3.0292,0,5.8726
0.920,0.380,2.4544,0,5.8526
0.930,0.380,2.1396,0,5.8331
0.940,0.380,2.1072,0,5.8142
0.950,0.380,2.1406,0,5.7959
0.960,0.380,2.1734,0,5.7780
0.970,0.380,2.2225,0,5.7606
0.980,0.380,2.4041,0,5.7438
0.990,0.380,2.5819,0,5.7273
1.000,0.380,2.7559,0,5.7114
1.010,0.380,2.6996,0,5.6958
1.020,0.380,2.5995,0,5.6807
1.030,0.380,2.5017,0,5.6659
1.040,0.380,2.4061,0,5.6516
1.050,0.380,2.3125,0,5.6376
1.060,0.380,2.2211,0,5.6240
1.070,0.380,2.1222,0,5.6108
1.080,0.380,1.9748,0,5.5978
1.090,0.380,1.9497,0,5.5852
1.100,0.380,1.9070,0,5.5729
1.110,0.380,1.8786,0,5.5610
1.120,0.380,1.8507,0,5.5493
1.130,0.380,1.8233,0,5.5379
1.140,0.380,1.7964,0,5.5267
1.150,0.380,1.7700,0,5.5159
1.160,0.380,1.7440,0,5.5053
1.170,0.380,1.7234,0,5.4949
1.180,0.380,1.7413,0,5.4848
1.190,0.380,1.7588,0,5.4750
1.200,0.380,1.7759,0,5.4653
0.400,0.390,2.6089,1,8.9207
0.410,0.390,2.9382,1,8.7675
0.420,0.390,2.0172,1,8.6226
0.430,0.390,1.8109,1,8.4855
0.440,0.390,1.7869,1,8.3556
0.450,0.390,1.7035,1,8.2325
0.460,0.390,1.2031,1,8.1155
0.470,0.390,1.0923,0,8.0045
0.480,0.390,2.4400,0,7.8988
0.490,0.390,2.6473,0,7.7983
0.500,0.390,1.4761,0,7.7025
0.510,0.390,1.3807,0,7.6112
0.520,0.390,1.6783,0,7.5242
0.530,0.390,1.9735,0,7.4410
0.540,0.390,2.2632,0,7.3616
0.550,0.390,2.5474,0,7.2857
0.560,0.390,3.1209,0,7.2130
0.570,0.390,3.4631,0,7.1435
0.580,0.390,2.9624,0,7.0769
0.590,0.390,2.3688,0,7.0131
0.600,0.390,2.4323,0,6.9519
0.610,0.390,2.6804,0,6.8932
0.620,0.390,2.7296,0,6.8368
0.630,0.390,2.2713,0,6.7827
0.640,0.390,2.0491,0,6.7306
0.650,0.390,2.5461,0,6.6806
0.660,0.390,3.0937,0,6.6325
0.670,0.390,3.3985,0,6.5862
0.680,0.390,3.0323,0,6.5416
0.690,0.390,2.8597,0,6.4987
0.700,0.390,2.9124,0,6.4573
0.710,0.390,3.1476,0,6.4174
0.720,0.390,2.8775,0,6.3789
0.730,0.390,2.9435,0,6.3417
0.740,0.390,3.0116,0,6.3059
0.750,0.390,2.8710,0,6.2713
0.760,0.390,3.1007,0,6.2378
0.770,0.390,3.2729,0,6.2055
0.780,0.390,3.1679,0,6.1743
0.790,0.390,3.0651,0,6.1441
0.800,0.390,2.9643,0,6.1149
0.810,0.390,2.8803,0,6.0866
0.820,0.390,2.7494,0,6.0592
0.830,0.390,2.3888,0,6.0327
0.840,0.390,2.0358,0,6.0070
0.850,0.390,2.0751,0,5.9821
0.860,0.390,2.3535,0,5.9580
0.870,0.390,2.6662,0,5.9346
0.880,0.390,2.6618,0,5.9119
0.890,0.390,2.5124,0,5.8899
0.900,0.390,2.6121,0,5.8686
0.910,0.390,2.5094,0,5.8478
0.920,0.390,2.5439,0,5.8277
0.930,0.390,2.2614,0,5.8082
0.940,0.390,1.9511,0,5.7892
0.950,0.390,1.6825,0,5.7707
0.960,0.390,1.7989,0,5.7528
0.970,0.390,1.9837,0,5.7353
0.980,0.390,2.1645,0,5.7184
0.990,0.390,2.2217,0,5.7019
1.000,0.390,2.1125,0,5.6859
1.010,0.390,2.0057,0,5.6702
1.020,0.390,1.9013,0,5.6550
1.030,0.390,1.7992,0,5.6402
1.040,0.390,1.6994,0,5.6258
1.050,0.390,1.6018,0,5.6118
1.060,0.390,1.5063,0,5.5981
1.070,0.390,1.5501,0,5.5848
1.080,0.390,1.7604,0,5.5718
1.090,0.390,2.0045,0,5.5591
1.100,0.390,1.9168,0,5.5468
1.110,0.390,1.7702,0,5.5348
1.120,0.390,1.8460,0,5.5230
1.130,0.390,1.9203,0,5.5116
1.140,0.390,1.9933,0,5.5004
1.150,0.390,2.0650,0,5.4895
1.160,0.390,2.1353,0,5.4788
1.170,0.390,2.2043,0,5.4684
1.180,0.390,2.2720,0,5.4583
1.190,0.390,2.3385,0,5.4483
1.200,0.390,2.4038,0,5.4386
0.400,0.400,2.5181,1,8.9045
0.410,0.400,2.6397,1,8.7510
0.420,0.400,2.1021,1,8.6058
0.430,0.400,1.8963,1,8.4685
0.440,0.400,1.9799,1,8.3383
0.450,0.400,1.5045,1,8.2149
0.460,0.400,1.0000,1,8.0977
0.470,0.400,1.2823,0,7.9864
0.480,0.400,2.6853,0,7.8805
0.490,0.400,2.4227,0,7.7797
0.500,0.400,1.3215,0,7.6837
0.510,0.400,1.3970,0,7.5922
0.520,0.400,1.6988,0,7.5049
0.530,0.400,1.9958,0,7.4216
0.540,0.400,2.2874,0,7.3419
0.550,0.400,2.6795,0,7.2658
0.560,0.400,3.2694,0,7.1930
0.570,0.400,3.4373,0,7.1233
0.580,0.400,2.8255,0,7.0565
0.590,0.400,2.2870,0,6.9925
0.600,0.400,2.5461,0,6.9311
0.610,0.400,2.8103,0,6.8722
0.620,0.400,2.5513,0,6.8157
0.630,0.400,2.0887,0,6.7613
0.640,0.400,1.9665,0,6.7091
0.650,0.400,2.3224,0,6.6590
0.660,0.400,2.9157,0,6.6107
0.670,0.400,3.5926,0,6.5642
0.680,0.400,3.6908,0,6.5195
0.690,0.400,3.5261,0,6.4764
0.700,0.400,3.3608,0,6.4349
0.710,0.400,3.2424,0,6.3948
0.720,0.400,3.0299,0,6.3562
0.730,0.400,3.0228,0,6.3189
0.740,0.400,3.0473,0,6.2829
0.750,0.400,3.0224,0,6.2482
0.760,0.400,3.1372,0,6.2146
0.770,0.400,3.3736,0,6.1822
0.780,0.400,3.4847,0,6.1508
0.790,0.400,3.1575,0,6.1205
0.800,0.400,2.7710,0,6.0912
0.810,0.400,2.3868,0,6.0628
0.820,0.400,2.0107,0,6.0353
0.830,0.400,1.6983,0,6.0087
0.840,0.400,1.6475,0,5.9829
0.850,0.400,1.8666,0,5.9579
0.860,0.400,2.1856,0,5.9337
0.870,0.400,2.6020,0,5.9102
0.880,0.400,2.7869,0,5.8874
0.890,0.400,2.5113,0,5.8653
0.900,0.400,2.0794,0,5.8439
0.910,0.400,1.9727,0,5.8231
0.920,0.400,2.1541,0,5.8029
0.930,0.400,2.4567,0,5.7832
0.940,0.400,2.3116,0,5.7642
0.950,0.400,2.1572,0,5.7456
0.960,0.400,2.0176,0,5.7276
0.970,0.400,1.9879,0,5.7101
0.980,0.400,1.8625,0,5.6931
0.990,0.400,1.7162,0,5.6765
1.000,0.400,1.5730,0,5.6604
1.010,0.400,1.4329,0,5.6447
1.020,0.400,1.3347,0,5.6294
1.030,0.400,1.2623,0,5.6146
1.040,0.400,1.1915,0,5.6001
1.050,0.400,1.3486,0,5.5860
1.060,0.400,1.6254,0,5.5722
1.070,0.400,1.8980,0,5.5589
1.080,0.400,2.1664,0,5.5458
1.090,0.400,2.4307,0,5.5331
1.100,0.400,2.3115,0,5.5207
1.110,0.400,2.1609,0,5.5086
1.120,0.400,2.0121,0,5.4968
1.130,0.400,1.8652,0,5.4853
1.140,0.400,1.9109,0,5.4740
1.150,0.400,1.9822,0,5.4631
1.160,0.400,2.0523,0,5.4524
1.170,0.400,2.1210,0,5.4419
1.180,0.400,2.1885,0,5.4317
1.190,0.400,2.2547,0,5.4218
1.200,0.400,2.3197,0,5.4120
0.400,0.410,2.4264,1,8.8884
0.410,0.410,2.4706,1,8.7346
0.420,0.410,2.1873,1,8.5891
0.430,0.410,1.9822,1,8.4515
0.440,0.410,1.8267,1,8.3211
0.450,0.410,1.3051,1,8.1974
0.460,0.410,1.0023,0,8.0800
0.470,0.410,1.5182,0,7.9684
0.480,0.410,2.9308,0,7.8623
0.490,0.410,2.1980,0,7.7613
0.500,0.410,1.3349,0,7.6650
0.510,0.410,1.4146,0,7.5733
0.520,0.410,1.7190,0,7.4858
0.530,0.410,2.0179,0,7.4022
0.540,0.410,2.3113,0,7.3224
0.550,0.410,2.8393,0,7.2460
0.560,0.410,3.4184,0,7.1730
0.570,0.410,3.3051,0,7.1031
0.580,0.410,2.6884,0,7.0361
0.590,0.410,2.4402,0,6.9719
0.600,0.410,2.6594,0,6.9103
0.610,0.410,2.8508,0,6.8513
0.620,0.410,2.3725,0,6.7946
0.630,0.410,1.9139,0,6.7401
0.640,0.410,2.0471,0,6.6877
0.650,0.410,2.3920,0,6.6374
0.660,0.410,2.9958,0,6.5889
0.670,0.410,3.7401,0,6.5423
0.680,0.410,4.2749,0,6.4974
0.690,0.410,4.1984,0,6.4542
0.700,0.410,3.8879,0,6.4125
0.710,0.410,3.2551,0,6.3723
0.720,0.410,2.8424,0,6.3336
0.730,0.410,2.6293,0,6.2962
0.740,0.410,2.9342,0,6.2601
0.750,0.410,2.9995,0,6.2252
0.760,0.410,3.1020,0,6.1915
0.770,0.410,3.3235,0,6.1589
0.780,0.410,3.5965,0,6.1275
0.790,0.410,3.3095,0,6.0970
0.800,0.410,2.6943,0,6.0676
0.810,0.410,2.0890,0,6.0391
0.820,0.410,1.5947,0,6.0115
0.830,0.410,1.4284,0,5.9847
0.840,0.410,1.4383,0,5.9589
0.850,0.410,1.8519,0,5.9338
0.860,0.410,2.3194,0,5.9095
0.870,0.410,2.7788,0,5.8859
0.880,0.410,2.7697,0,5.8630
0.890,0.410,2.3261,0,5.8408
0.900,0.410,1.9403,0,5.8193
0.910,0.410,1.6887,0,5.7984
0.920,0.410,1.7792,0,5.7781
0.930,0.410,2.1165,0,5.7584
0.940,0.410,2.5834,0,5.7392
0.950,0.410,2.7497,0,5.7206
0.960,0.410,2.5312,0,5.7025
0.970,0.410,2.1584,0,5.6849
0.980,0.410,1.8082,0,5.6678
0.990,0.410,1.7293,0,5.6512
1.000,0.410,1.6522,0,5.6350
1.010,0.410,1.5768,0,5.6192
1.020,0.410,1.5031,0,5.6039
1.030,0.410,1.5027,0,5.5889
1.040,0.410,1.5655,0,5.5744
1.050,0.410,1.7596,0,5.5602
1.060,0.410,2.0406,0,5.5464
1.070,0.410,2.3173,0,5.5330
1.080,0.410,2.5898,0,5.5199
1.090,0.410,2.8581,0,5.5071
1.100,0.410,2.7122,0,5.4946
1.110,0.410,2.5614,0,5.4825
1.120,0.410,2.3610,0,5.4706
1.130,0.410,2.1085,0,5.4590
1.140,0.410,1.8699,0,5.4478
1.150,0.410,1.8192,0,5.4367
1.160,0.410,1.7695,0,5.4260
1.170,0.410,1.7207,0,5.4155
1.180,0.410,1.6729,0,5.4052
1.190,0.410,1.6259,0,5.3952
1.200,0.410,1.5798,0,5.3854
0.400,0.420,2.3340,1,8.8723
0.410,0.420,2.4592,1,8.7182
0.420,0.420,2.2729,1,8.5725
0.430,0.420,2.0684,1,8.4346
0.440,0.420,1.6329,1,8.3039
0.450,0.420,1.1052,1,8.1800
0.460,0.420,1.0157,0,8.0623
0.470,0.420,1.7541,0,7.9505
0.480,0.420,3.1077,0,7.8441
0.490,0.420,1.9730,0,7.7429
0.500,0.420,1.3507,0,7.6464
0.510,0.420,1.4329,0,7.5544
0.520,0.420,1.7390,0,7.4667
0.530,0.420,2.0397,0,7.3829
0.540,0.420,2.3349,0,7.3029
0.550,0.420,2.9991,0,7.2263
0.560,0.420,3.5681,0,7.1531
0.570,0.420,3.1730,0,7.0830
0.580,0.420,2.5514,0,7.0158
0.590,0.420,2.5941,0,6.9514
0.600,0.420,2.7733,0,6.8897
0.610,0.420,2.6759,0,6.8304
0.620,0.420,2.2416,0,6.7735
0.630,0.420,2.0085,0,6.7189
0.640,0.420,2.3666,0,6.6664
0.650,0.420,2.7176,0,6.6158
0.660,0.420,3.0744,0,6.5672
0.670,0.420,3.8893,0,6.5205
0.680,0.420,4.4263,0,6.4754
0.690,0.420,4.6784,0,6.4320
0.700,0.420,3.7493,0,6.3902
0.710,0.420,2.6895,0,6.3499
0.720,0.420,2.5451,0,6.3110
0.730,0.420,2.5919,0,6.2735
0.740,0.420,2.8187,0,6.2372
0.750,0.420,2.9779,0,6.2022
0.760,0.420,3.0803,0,6.1684
0.770,0.420,2.9232,0,6.1357
0.780,0.420,2.9027,0,6.1041
0.790,0.420,2.9180,0,6.0736
0.800,0.420,2.6413,0,6.0440
0.810,0.420,2.0339,0,6.0154
0.820,0.420,1.5486,0,5.9877
0.830,0.420,1.4368,0,5.9609
0.840,0.420,1.5586,0,5.9349
0.850,0.420,2.0194,0,5.9097
0.860,0.420,2.4911,0,5.8853
0.870,0.420,2.6783,0,5.8616
0.880,0.420,2.5897,0,5.8386
0.890,0.420,2.2168,0,5.8163
0.900,0.420,1.9599,0,5.7947
0.910,0.420,1.7241,0,5.7737
0.920,0.420,1.7127,0,5.7533
0.930,0.420,2.1355,0,5.7335
0.940,0.420,2.6818,0,5.7143
0.950,0.420,2.9887,0,5.6956
0.960,0.420,3.0823,0,5.6774
0.970,0.420,2.7120,0,5.6598
0.980,0.420,2.3473,0,5.6426
0.990,0.420,1.9881,0,5.6259
1.000,0.420,1.8215,0,5.6096
1.010,0.420,1.7740,0,5.5938
1.020,0.420,1.8416,0,5.5784
1.030,0.420,1.9079,0,5.5634
1.040,0.420,1.9729,0,5.5487
1.050,0.420,2.0984,0,5.5345
1.060,0.420,2.2586,0,5.5206
1.070,0.420,2.4170,0,5.5071
1.080,0.420,2.5734,0,5.4940
1.090,0.420,2.7133,0,5.4811
1.100,0.420,2.4450,0,5.4686
1.110,0.420,2.1807,0,5.4564
1.120,0.420,1.9203,0,5.4445
1.130,0.420,1.6639,0,5.4329
1.140,0.420,1.4426,0,5.4215
1.150,0.420,1.3901,0,5.4104
1.160,0.420,1.3386,0,5.3996
1.170,0.420,1.2881,0,5.3891
1.180,0.420,1.2385,0,5.3788
1.190,0.420,1.1899,0,5.3687
1.200,0.420,1.1421,0,5.3589
0.400,0.430,2.2733,1,8.8563
0.410,0.430,2.4482,1,8.7019
0.420,0.430,2.4242,1,8.5560
0.430,0.430,2.1188,1,8.4178
0.440,0.430,1.4387,1,8.2868
0.450,0.430,1.0000,1,8.1626
