eps_p,s_p,fitness_width,ghost_count,mu36
0.590,0.170,2.3411,0,7.4830
0.600,0.170,2.0524,0,7.4256
0.610,0.170,1.9273,0,7.3707
0.620,0.170,1.9330,0,7.3180
0.630,0.170,2.0753,0,7.2675
0.640,0.170,2.3981,0,7.2189
0.650,0.170,2.6732,0,7.1723
0.660,0.170,2.8223,0,7.1275
0.670,0.170,2.5337,0,7.0844
0.680,0.170,2.5272,0,7.0430
0.690,0.170,2.9044,0,7.0031
0.700,0.170,3.7934,0,6.9647
0.710,0.170,4.4113,0,6.9277
0.720,0.170,4.8218,0,6.8921
0.730,0.170,4.7197,0,6.8578
0.740,0.170,3.9772,0,6.8246
0.750,0.170,3.4455,0,6.7927
0.760,0.170,2.7706,0,6.7618
0.770,0.170,2.5233,0,6.7320
0.780,0.170,2.4330,0,6.7032
0.790,0.170,2.4118,0,6.6754
0.800,0.170,2.3915,0,6.6485
0.810,0.170,2.5058,0,6.6225
0.820,0.170,2.6233,0,6.5973
0.830,0.170,2.7383,0,6.5730
0.840,0.170,2.8802,0,6.5494
0.850,0.170,3.1554,0,6.5266
0.860,0.170,3.2615,0,6.5045
0.870,0.170,3.3575,0,6.4831
0.880,0.170,3.4136,0,6.4624
0.890,0.170,3.4680,0,6.4422
0.900,0.170,3.5209,0,6.4227
0.910,0.170,3.2827,0,6.4038
0.920,0.170,3.0439,0,6.3854
0.930,0.170,2.8106,0,6.3676
0.940,0.170,2.5826,0,6.3503
0.950,0.170,2.3597,0,6.3334
0.960,0.170,2.1419,0,6.3171
0.970,0.170,1.9289,0,6.3012
0.980,0.170,1.8067,0,6.2858
0.990,0.170,1.7506,0,6.2708
1.000,0.170,1.7324,0,6.2562
1.010,0.170,1.7144,0,6.2420
1.020,0.170,1.6968,0,6.2282
1.030,0.170,2.0153,0,6.2148
1.040,0.170,2.3651,0,6.2017
1.050,0.170,2.5809,0,6.1890
1.060,0.170,2.2422,0,6.1766
1.070,0.170,1.9296,0,6.1645
1.080,0.170,1.7432,0,6.1527
1.090,0.170,1.9242,0,6.1413
1.100,0.170,2.1240,0,6.1301
1.110,0.170,2.4261,0,6.1192
1.120,0.170,2.8112,0,6.1086
1.130,0.170,2.7044,0,6.0982
1.140,0.170,2.8917,0,6.0881
1.150,0.170,2.9240,0,6.0783
1.160,0.170,2.7426,0,6.0687
1.170,0.170,2.6376,0,6.0593
1.180,0.170,2.5348,0,6.0501
1.190,0.170,2.4333,0,6.0412
1.200,0.170,2.3334,0,6.0324
0.400,0.180,3.8246,1,9.2769
0.410,0.180,3.1284,1,9.1297
0.420,0.180,2.7272,1,8.9907
0.430,0.180,3.2177,1,8.8593
0.440,0.180,2.7720,1,8.7349
0.450,0.180,2.6777,1,8.6172
0.460,0.180,2.4789,1,8.5056
0.470,0.180,1.8210,1,8.3996
0.480,0.180,1.8168,1,8.2990
0.490,0.180,1.8863,1,8.2034
0.500,0.180,2.1711,1,8.1124
0.510,0.180,2.4498,0,8.0258
0.520,0.180,3.4636,0,7.9433
0.530,0.180,4.6616,0,7.8646
0.540,0.180,4.3401,0,7.7895
0.550,0.180,3.6238,0,7.7178
0.560,0.180,3.9469,0,7.6492
0.570,0.180,3.2197,0,7.5837
0.580,0.180,2.4727,0,7.5210
0.590,0.180,2.0857,0,7.4610
0.600,0.180,1.9426,0,7.4035
0.610,0.180,1.9253,0,7.3484
0.620,0.180,1.9130,0,7.2955
0.630,0.180,2.2085,0,7.2448
0.640,0.180,2.5750,0,7.1961
0.650,0.180,2.8533,0,7.1494
0.660,0.180,2.6803,0,7.1044
0.670,0.180,2.5501,0,7.0612
0.680,0.180,2.5711,0,7.0196
0.690,0.180,3.1739,0,6.9796
0.700,0.180,4.0161,0,6.9411
0.710,0.180,4.4449,0,6.9040
0.720,0.180,4.8654,0,6.8682
0.730,0.180,4.4407,0,6.8338
0.740,0.180,3.6753,0,6.8005
0.750,0.180,3.1321,0,6.7684
0.760,0.180,2.7834,0,6.7375
0.770,0.180,2.4239,0,6.7075
0.780,0.180,2.4016,0,6.6787
0.790,0.180,2.3802,0,6.6507
0.800,0.180,2.4236,0,6.6238
0.810,0.180,2.5448,0,6.5977
0.820,0.180,2.6635,0,6.5724
0.830,0.180,2.8200,0,6.5480
0.840,0.180,3.1114,0,6.5243
0.850,0.180,3.3042,0,6.5014
0.860,0.180,3.4115,0,6.4792
0.870,0.180,3.5067,0,6.4577
0.880,0.180,3.5636,0,6.4369
0.890,0.180,3.5311,0,6.4167
0.900,0.180,3.2781,0,6.3971
0.910,0.180,3.0310,0,6.3781
0.920,0.180,2.7895,0,6.3596
0.930,0.180,2.5535,0,6.3417
0.940,0.180,2.3228,0,6.3243
0.950,0.180,2.0973,0,6.3074
0.960,0.180,1.9202,0,6.2910
0.970,0.180,1.8344,0,6.2751
0.980,0.180,1.7661,0,6.2596
0.990,0.180,1.7473,0,6.2445
1.000,0.180,1.7289,0,6.2299
1.010,0.180,1.7108,0,6.2156
1.020,0.180,1.6929,0,6.2018
1.030,0.180,1.7029,0,6.1883
1.040,0.180,2.0521,0,6.1752
1.050,0.180,2.3966,0,6.1624
1.060,0.180,2.5168,0,6.1499
1.070,0.180,2.2045,0,6.1378
1.080,0.180,1.9255,0,6.1260
1.090,0.180,1.9422,0,6.1145
1.100,0.180,2.1437,0,6.1032
1.110,0.180,2.3421,0,6.0923
1.120,0.180,2.5373,0,6.0816
1.130,0.180,2.8274,0,6.0712
1.140,0.180,2.9183,0,6.0611
1.150,0.180,2.8340,0,6.0512
1.160,0.180,2.7125,0,6.0415
1.170,0.180,2.5323,0,6.0321
1.180,0.180,2.3549,0,6.0229
1.190,0.180,2.1803,0,6.0139
1.200,0.180,2.0085,0,6.0051
0.400,0.190,3.5784,1,9.2593
0.410,0.190,2.9310,1,9.1118
0.420,0.190,2.9894,1,8.9725
0.430,0.190,3.4893,1,8.8408
0.440,0.190,2.9413,1,8.7162
0.450,0.190,2.9644,1,8.5982
0.460,0.190,2.4916,1,8.4863
0.470,0.190,1.7942,1,8.3802
0.480,0.190,1.8197,1,8.2793
0.490,0.190,2.1159,1,8.1835
0.500,0.190,2.4060,1,8.0923
0.510,0.190,2.7161,0,8.0054
0.520,0.190,3.8396,0,7.9227
0.530,0.190,4.8324,0,7.8438
0.540,0.190,4.0472,0,7.7685
0.550,0.190,3.4155,0,7.6966
0.560,0.190,3.5990,0,7.6278
0.570,0.190,3.1429,0,7.5621
0.580,0.190,2.3933,0,7.4993
0.590,0.190,1.9585,0,7.4391
0.600,0.190,1.9407,0,7.3814
0.610,0.190,1.9232,0,7.3261
0.620,0.190,1.9630,0,7.2731
0.630,0.190,2.3420,0,7.2222
0.640,0.190,2.7247,0,7.1734
0.650,0.190,2.9020,0,7.1265
0.660,0.190,2.6197,0,7.0814
0.670,0.190,2.5669,0,7.0380
0.680,0.190,2.6445,0,6.9963
0.690,0.190,3.5360,0,6.9562
0.700,0.190,4.0456,0,6.9175
0.710,0.190,4.4773,0,6.8803
0.720,0.190,4.7108,0,6.8444
0.730,0.190,4.1298,0,6.8098
0.740,0.190,3.4451,0,6.7764
0.750,0.190,2.7752,0,6.7442
0.760,0.190,2.9392,0,6.7132
0.770,0.190,2.6585,0,6.6832
0.780,0.190,2.3804,0,6.6542
0.790,0.190,2.3483,0,6.6261
0.800,0.190,2.4613,0,6.5990
0.810,0.190,2.5837,0,6.5728
0.820,0.190,2.7475,0,6.5475
0.830,0.190,3.0491,0,6.5230
0.840,0.190,3.3426,0,6.4992
0.850,0.190,3.4539,0,6.4762
0.860,0.190,3.5625,0,6.4540
0.870,0.190,3.6571,0,6.4324
0.880,0.190,3.5456,0,6.4115
0.890,0.190,3.2837,0,6.3912
0.900,0.190,3.0279,0,6.3715
0.910,0.190,2.7779,0,6.3524
0.920,0.190,2.5336,0,6.3339
0.930,0.190,2.2949,0,6.3159
0.940,0.190,2.0615,0,6.2985
0.950,0.190,1.9543,0,6.2815
0.960,0.190,1.8657,0,6.2650
0.970,0.190,1.7824,0,6.2490
0.980,0.190,1.7631,0,6.2335
0.990,0.190,1.7442,0,6.2183
1.000,0.190,1.7255,0,6.2036
1.010,0.190,1.7072,0,6.1893
1.020,0.190,1.6892,0,6.1754
1.030,0.190,1.6715,0,6.1618
1.040,0.190,1.7316,0,6.1487
1.050,0.190,2.0756,0,6.1358
1.060,0.190,2.4151,0,6.1233
1.070,0.190,2.4863,0,6.1111
1.080,0.190,2.2578,0,6.0993
1.090,0.190,2.1219,0,6.0877
1.100,0.190,2.1615,0,6.0764
1.110,0.190,2.3616,0,6.0654
1.120,0.190,2.5585,0,6.0547
1.130,0.190,2.7523,0,6.0443
1.140,0.190,2.8512,0,6.0341
1.150,0.190,2.7351,0,6.0241
1.160,0.190,2.6210,0,6.0144
1.170,0.190,2.5026,0,6.0050
1.180,0.190,2.3402,0,5.9957
1.190,0.190,2.2379,0,5.9867
1.200,0.190,2.1368,0,5.9779
0.400,0.200,3.2888,1,9.2418
0.410,0.200,2.7658,1,9.0939
0.420,0.200,3.0233,1,8.9544
0.430,0.200,3.7619,1,8.8224
0.440,0.200,3.1116,1,8.6976
0.450,0.200,3.2524,1,8.5793
0.460,0.200,2.5624,1,8.4672
0.470,0.200,1.9675,1,8.3608
0.480,0.200,2.0446,1,8.2597
0.490,0.200,2.3463,1,8.1636
0.500,0.200,2.6418,0,8.0722
0.510,0.200,3.0614,0,7.9851
0.520,0.200,4.0448,0,7.9022
0.530,0.200,4.6322,0,7.8230
0.540,0.200,3.7534,0,7.7475
0.550,0.200,3.0364,0,7.6754
0.560,0.200,3.1868,0,7.6065
0.570,0.200,3.0672,0,7.5406
0.580,0.200,2.4094,0,7.4776
0.590,0.200,1.9601,0,7.4172
0.600,0.200,1.9388,0,7.3593
0.610,0.200,1.9212,0,7.3039
0.620,0.200,2.1122,0,7.2507
0.630,0.200,2.4758,0,7.1997
0.640,0.200,2.8616,0,7.1507
0.650,0.200,2.7622,0,7.1036
0.660,0.200,2.6367,0,7.0584
0.670,0.200,2.5840,0,7.0149
0.680,0.200,3.0440,0,6.9731
0.690,0.200,3.6484,0,6.9328
0.700,0.200,4.0739,0,6.8940
0.710,0.200,4.4973,0,6.8566
0.720,0.200,4.3958,0,6.8206
0.730,0.200,3.9057,0,6.7859
0.740,0.200,3.2151,0,6.7524
0.750,0.200,2.5609,0,6.7201
0.760,0.200,2.7452,0,6.6889
0.770,0.200,2.9303,0,6.6588
0.780,0.200,2.6544,0,6.6297
0.790,0.200,2.3808,0,6.6016
0.800,0.200,2.4990,0,6.5744
0.810,0.200,2.6622,0,6.5481
0.820,0.200,2.9744,0,6.5226
0.830,0.200,3.2792,0,6.4980
0.840,0.200,3.4919,0,6.4742
0.850,0.200,3.6045,0,6.4511
0.860,0.200,3.7144,0,6.4287
0.870,0.200,3.5709,0,6.4071
0.880,0.200,3.2999,0,6.3861
0.890,0.200,3.0351,0,6.3657
0.900,0.200,2.7764,0,6.3460
0.910,0.200,2.5235,0,6.3268
0.920,0.200,2.2764,0,6.3082
0.930,0.200,2.0856,0,6.2901
0.940,0.200,1.9921,0,6.2726
0.950,0.200,1.9007,0,6.2556
0.960,0.200,1.8111,0,6.2390
0.970,0.200,1.7797,0,6.2230
0.980,0.200,1.7603,0,6.2073
0.990,0.200,1.7411,0,6.1922
1.000,0.200,1.7223,0,6.1774
1.010,0.200,1.7038,0,6.1630
1.020,0.200,1.6856,0,6.1490
1.030,0.200,1.6677,0,6.1354
1.040,0.200,1.6501,0,6.1222
1.050,0.200,1.7470,0,6.1093
1.060,0.200,2.0858,0,6.0967
1.070,0.200,2.4202,0,6.0845
1.080,0.200,2.5959,0,6.0726
1.090,0.200,2.4623,0,6.0610
1.100,0.200,2.3298,0,6.0496
1.110,0.200,2.3790,0,6.0386
1.120,0.200,2.5776,0,6.0278
1.130,0.200,2.7731,0,6.0173
1.140,0.200,2.7542,0,6.0071
1.150,0.200,2.8190,0,5.9971
1.160,0.200,2.7688,0,5.9874
1.170,0.200,2.5698,0,5.9778
1.180,0.200,2.5339,0,5.9686
1.190,0.200,2.4309,0,5.9595
1.200,0.200,2.3292,0,5.9506
0.400,0.210,2.9982,1,9.2243
0.410,0.210,2.7598,1,9.0761
0.420,0.210,2.9148,1,8.9363
0.430,0.210,3.6623,1,8.8041
0.440,0.210,3.2829,1,8.6790
0.450,0.210,3.5107,1,8.5605
0.460,0.210,2.6564,1,8.4481
0.470,0.210,2.3432,1,8.3414
0.480,0.210,2.4790,1,8.2401
0.490,0.210,2.6104,1,8.1438
0.500,0.210,2.8479,0,8.0521
0.510,0.210,3.1389,0,7.9649
0.520,0.210,4.2818,0,7.8817
0.530,0.210,4.3455,0,7.8024
0.540,0.210,3.3471,0,7.7266
0.550,0.210,2.6276,0,7.6543
0.560,0.210,2.7714,0,7.5852
0.570,0.210,2.9476,0,7.5192
0.580,0.210,2.5850,0,7.4559
0.590,0.210,2.1374,0,7.3954
0.600,0.210,1.9369,0,7.3374
0.610,0.210,1.9192,0,7.2818
0.620,0.210,2.2620,0,7.2284
0.630,0.210,2.6100,0,7.1772
0.640,0.210,2.8890,0,7.1281
0.650,0.210,2.6861,0,7.0809
0.660,0.210,2.6541,0,7.0355
0.670,0.210,2.6958,0,6.9918
0.680,0.210,3.4264,0,6.9499
0.690,0.210,3.6976,0,6.9094
0.700,0.210,4.1151,0,6.8705
0.710,0.210,4.1819,0,6.8330
0.720,0.210,4.2141,0,6.7969
0.730,0.210,3.6819,0,6.7621
0.740,0.210,2.9853,0,6.7285
0.750,0.210,2.5087,0,6.6960
0.760,0.210,2.5373,0,6.6647
0.770,0.210,3.0854,0,6.6345
0.780,0.210,2.9325,0,6.6053
0.790,0.210,2.6613,0,6.5771
0.800,0.210,2.5637,0,6.5498
0.810,0.210,2.8868,0,6.5234
0.820,0.210,3.2023,0,6.4978
0.830,0.210,3.5104,0,6.4731
0.840,0.210,3.6421,0,6.4492
0.850,0.210,3.7561,0,6.4260
0.860,0.210,3.5745,0,6.4036
0.870,0.210,3.3271,0,6.3818
0.880,0.210,3.0530,0,6.3607
0.890,0.210,2.7852,0,6.3403
0.900,0.210,2.5235,0,6.3204
0.910,0.210,2.2677,0,6.3012
0.920,0.210,2.1303,0,6.2825
0.930,0.210,2.0339,0,6.2644
0.940,0.210,1.9394,0,6.2468
0.950,0.210,1.8470,0,6.2297
0.960,0.210,1.7972,0,6.2131
0.970,0.210,1.7772,0,6.1970
0.980,0.210,1.7576,0,6.1813
0.990,0.210,1.7382,0,6.1660
1.000,0.210,1.7192,0,6.1512
1.010,0.210,1.7005,0,6.1367
1.020,0.210,1.6822,0,6.1227
1.030,0.210,1.6641,0,6.1090
1.040,0.210,1.6463,0,6.0957
1.050,0.210,1.6288,0,6.0828
1.060,0.210,1.7488,0,6.0702
1.070,0.210,2.0840,0,6.0579
1.080,0.210,2.6072,0,6.0459
1.090,0.210,2.8085,0,6.0342
1.100,0.210,2.6784,0,6.0229
1.110,0.210,2.5493,0,6.0118
1.120,0.210,2.5946,0,6.0010
1.130,0.210,2.8392,0,5.9904
1.140,0.210,2.8017,0,5.9801
1.150,0.210,2.7646,0,5.9701
1.160,0.210,3.0913,0,5.9603
1.170,0.210,3.0993,0,5.9508
1.180,0.210,2.8910,0,5.9414
1.190,0.210,2.6847,0,5.9323
1.200,0.210,2.5855,0,5.9234
0.400,0.220,2.8644,1,9.2068
0.410,0.220,2.7535,1,9.0584
0.420,0.220,2.9042,1,8.9183
0.430,0.220,3.3429,1,8.7858
0.440,0.220,3.1974,1,8.6604
0.450,0.220,3.5810,1,8.5417
0.460,0.220,2.8323,1,8.4290
0.470,0.220,2.7788,1,8.3221
0.480,0.220,2.9255,1,8.2206
0.490,0.220,3.0677,1,8.1240
0.500,0.220,2.7009,0,8.0322
0.510,0.220,3.3685,0,7.9447
0.520,0.220,4.5192,0,7.8613
0.530,0.220,4.1270,0,7.7817
0.540,0.220,2.8386,0,7.7058
0.550,0.220,2.3126,0,7.6333
0.560,0.220,2.3528,0,7.5640
0.570,0.220,2.7688,0,7.4978
0.580,0.220,2.7628,0,7.4343
0.590,0.220,2.3171,0,7.3736
0.600,0.220,1.9350,0,7.3154
0.610,0.220,2.0649,0,7.2597
0.620,0.220,2.4124,0,7.2062
0.630,0.220,2.7506,0,7.1548
0.640,0.220,2.7084,0,7.1055
0.650,0.220,2.6602,0,7.0581
0.660,0.220,2.6717,0,7.0126
0.670,0.220,3.0935,0,6.9688
0.680,0.220,3.4977,0,6.9267
0.690,0.220,3.7459,0,6.8862
0.700,0.220,4.0161,0,6.8471
0.710,0.220,3.9172,0,6.8095
0.720,0.220,4.0050,0,6.7732
0.730,0.220,3.4583,0,6.7383
0.740,0.220,2.8958,0,6.7045
0.750,0.220,2.4577,0,6.6720
0.760,0.220,2.3251,0,6.6406
0.770,0.220,2.8731,0,6.6102
0.780,0.220,3.2149,0,6.5809
0.790,0.220,2.9520,0,6.5526
0.800,0.220,2.8912,0,6.5252
0.810,0.220,3.1123,0,6.4987
0.820,0.220,3.4312,0,6.4731
0.830,0.220,3.6751,0,6.4482
0.840,0.220,3.7933,0,6.4242
0.850,0.220,3.5751,0,6.4010
0.860,0.220,3.3331,0,6.3784
0.870,0.220,3.0820,0,6.3566
0.880,0.220,2.8048,0,6.3354
0.890,0.220,2.5340,0,6.3149
0.900,0.220,2.2808,0,6.2950
0.910,0.220,2.1791,0,6.2757
0.920,0.220,2.0796,0,6.2569
0.930,0.220,1.9821,0,6.2387
0.940,0.220,1.8867,0,6.2210
0.950,0.220,1.8155,0,6.2039
0.960,0.220,1.7950,0,6.1872
0.970,0.220,1.7748,0,6.1710
0.980,0.220,1.7550,0,6.1552
0.990,0.220,1.7355,0,6.1399
1.000,0.220,1.7163,0,6.1250
1.010,0.220,1.6974,0,6.1105
1.020,0.220,1.6788,0,6.0964
1.030,0.220,1.6606,0,6.0827
1.040,0.220,1.6426,0,6.0693
1.050,0.220,1.6249,0,6.0563
1.060,0.220,1.6076,0,6.0436
1.070,0.220,1.7829,0,6.0313
1.080,0.220,2.2877,0,6.0193
1.090,0.220,2.8258,0,6.0076
1.100,0.220,3.0461,0,5.9961
1.110,0.220,3.0106,0,5.9850
1.120,0.220,2.9743,0,5.9741
1.130,0.220,2.9657,0,5.9635
1.140,0.220,2.9275,0,5.9532
1.150,0.220,2.8897,0,5.9431
1.160,0.220,2.9111,0,5.9333
1.170,0.220,3.3499,0,5.9237
1.180,0.220,3.4449,0,5.9143
1.190,0.220,3.2402,0,5.9052
1.200,0.220,3.0375,0,5.8962
0.400,0.230,2.7608,1,9.1895
0.410,0.230,2.7468,1,9.0408
0.420,0.230,2.9651,1,8.9004
0.430,0.230,3.0224,1,8.7676
0.440,0.230,2.9825,1,8.6420
0.450,0.230,3.3550,1,8.5229
0.460,0.230,3.1441,1,8.4101
0.470,0.230,3.2163,1,8.3029
0.480,0.230,3.3740,1,8.2011
0.490,0.230,3.1256,1,8.1043
0.500,0.230,2.6953,0,8.0122
0.510,0.230,3.5983,0,7.9245
0.520,0.230,4.6987,0,7.8409
0.530,0.230,3.6512,0,7.7612
0.540,0.230,2.3983,0,7.6851
0.550,0.230,2.0728,0,7.6124
0.560,0.230,2.1561,0,7.5429
0.570,0.230,2.5878,0,7.4764
0.580,0.230,2.9430,0,7.4128
0.590,0.230,2.4992,0,7.3519
0.600,0.230,2.0601,0,7.2936
0.610,0.230,2.2126,0,7.2376
0.620,0.230,2.5633,0,7.1840
0.630,0.230,2.8563,0,7.1324
0.640,0.230,2.5976,0,7.0830
0.650,0.230,2.6339,0,7.0355
0.660,0.230,2.7683,0,6.9898
0.670,0.230,3.4142,0,6.9459
0.680,0.230,3.5693,0,6.9036
0.690,0.230,3.7934,0,6.8629
0.700,0.230,3.7239,0,6.8237
0.710,0.230,3.7992,0,6.7860
0.720,0.230,3.7552,0,6.7496
0.730,0.230,3.2992,0,6.7145
0.740,0.230,2.8493,0,6.6807
0.750,0.230,2.4078,0,6.6480
0.760,0.230,2.2892,0,6.6165
0.770,0.230,2.6565,0,6.5860
0.780,0.230,3.1963,0,6.5566
0.790,0.230,3.4244,0,6.5282
0.800,0.230,3.3683,0,6.5007
0.810,0.230,3.3388,0,6.4741
0.820,0.230,3.6611,0,6.4483
0.830,0.230,3.8258,0,6.4234
0.840,0.230,3.5859,0,6.3993
0.850,0.230,3.3351,0,6.3760
0.860,0.230,3.0903,0,6.3533
0.870,0.230,2.8357,0,6.3314
0.880,0.230,2.5554,0,6.3102
0.890,0.230,2.3370,0,6.2895
0.900,0.230,2.2321,0,6.2695
0.910,0.230,2.1294,0,6.2501
0.920,0.230,2.0288,0,6.2313
0.930,0.230,1.9303,0,6.2130
0.940,0.230,1.8347,0,6.1953
0.950,0.230,1.8136,0,6.1781
0.960,0.230,1.7929,0,6.1613
0.970,0.230,1.7726,0,6.1450
0.980,0.230,1.7525,0,6.1292
0.990,0.230,1.7328,0,6.1138
1.000,0.230,1.7135,0,6.0989
1.010,0.230,1.6944,0,6.0843
1.020,0.230,1.6756,0,6.0701
1.030,0.230,1.6572,0,6.0564
1.040,0.230,1.6390,0,6.0429
1.050,0.230,1.6212,0,6.0299
1.060,0.230,1.6036,0,6.0171
1.070,0.230,1.6755,0,6.0048
1.080,0.230,2.0321,0,5.9927
1.090,0.230,2.6471,0,5.9809
1.100,0.230,3.2609,0,5.9694
1.110,0.230,3.5941,0,5.9582
1.120,0.230,3.5614,0,5.9473
1.130,0.230,3.2954,0,5.9367
1.140,0.230,3.0554,0,5.9263
1.150,0.230,3.0168,0,5.9162
1.160,0.230,2.9785,0,5.9063
1.170,0.230,3.1619,0,5.8967
1.180,0.230,3.5948,0,5.8873
1.190,0.230,3.8059,0,5.8781
1.200,0.230,3.4564,0,5.8691
0.400,0.240,2.6569,1,9.1722
0.410,0.240,2.7398,1,9.0232
0.420,0.240,3.0263,1,8.8825
0.430,0.240,2.7008,1,8.7495
0.440,0.240,2.8645,1,8.6236
0.450,0.240,3.2325,1,8.5043
0.460,0.240,3.0867,1,8.3912
0.470,0.240,3.5872,1,8.2838
0.480,0.240,3.5585,1,8.1817
0.490,0.240,3.1207,1,8.0847
0.500,0.240,2.8245,0,7.9924
0.510,0.240,3.8462,0,7.9045
0.520,0.240,4.5226,0,7.8206
0.530,0.240,3.1523,0,7.7407
0.540,0.240,2.1510,0,7.6644
0.550,0.240,1.9721,0,7.5915
0.560,0.240,1.9922,0,7.5218
0.570,0.240,2.4046,0,7.4551
0.580,0.240,2.8121,0,7.3914
0.590,0.240,2.6837,0,7.3303
0.600,0.240,2.3124,0,7.2718
0.610,0.240,2.3608,0,7.2156
0.620,0.240,2.7148,0,7.1618
0.630,0.240,2.6971,0,7.1101
0.640,0.240,2.5713,0,7.0605
0.650,0.240,2.6074,0,7.0129
0.660,0.240,3.0684,0,6.9670
0.670,0.240,3.4842,0,6.9230
0.680,0.240,3.6413,0,6.8806
0.690,0.240,3.5813,0,6.8397
0.700,0.240,3.5388,0,6.8004
0.710,0.240,3.6796,0,6.7625
0.720,0.240,3.5197,0,6.7260
0.730,0.240,3.2676,0,6.6908
0.740,0.240,2.8039,0,6.6569
0.750,0.240,2.3591,0,6.6241
0.760,0.240,2.2567,0,6.5924
0.770,0.240,2.4354,0,6.5619
0.780,0.240,3.1330,0,6.5323
0.790,0.240,3.8804,0,6.5038
0.800,0.240,3.8508,0,6.4762
0.810,0.240,3.7966,0,6.4495
0.820,0.240,3.8535,0,6.4237
0.830,0.240,3.6076,0,6.3986
0.840,0.240,3.3474,0,6.3744
0.850,0.240,3.0936,0,6.3510
0.860,0.240,2.8460,0,6.3283
0.870,0.240,2.5882,0,6.3063
0.880,0.240,2.3977,0,6.2849
0.890,0.240,2.2895,0,6.2642
0.900,0.240,2.1835,0,6.2442
0.910,0.240,2.0797,0,6.2247
0.920,0.240,1.9781,0,6.2058
0.930,0.240,1.8785,0,6.1874
0.940,0.240,1.8332,0,6.1696
0.950,0.240,1.8119,0,6.1523
0.960,0.240,1.7910,0,6.1355
0.970,0.240,1.7705,0,6.1191
0.980,0.240,1.7502,0,6.1032
0.990,0.240,1.7304,0,6.0878
1.000,0.240,1.7108,0,6.0728
1.010,0.240,1.6915,0,6.0581
1.020,0.240,1.6726,0,6.0439
1.030,0.240,1.6539,0,6.0301
1.040,0.240,1.6356,0,6.0166
1.050,0.240,1.6176,0,6.0035
1.060,0.240,1.6730,0,5.9907
1.070,0.240,1.9093,0,5.9782
1.080,0.240,2.1926,0,5.9661
1.090,0.240,2.5937,0,5.9543
1.100,0.240,3.2019,0,5.9428
1.110,0.240,3.8008,0,5.9315
1.120,0.240,4.1551,0,5.9206
1.130,0.240,3.7882,0,5.9099
1.140,0.240,3.4305,0,5.8995
1.150,0.240,3.1460,0,5.8893
1.160,0.240,3.1070,0,5.8794
1.170,0.240,2.9299,0,5.8697
1.180,0.240,3.0986,0,5.8602
1.190,0.240,3.3674,0,5.8510
1.200,0.240,3.5690,0,5.8420
0.400,0.250,2.5527,1,9.1549
0.410,0.250,2.7325,1,9.0057
0.420,0.250,3.0877,1,8.8647
0.430,0.250,2.4142,1,8.7314
0.440,0.250,2.8208,1,8.6052
0.450,0.250,3.1262,1,8.4857
0.460,0.250,3.0910,1,8.3723
0.470,0.250,3.4940,1,8.2647
0.480,0.250,3.3614,1,8.1624
0.490,0.250,3.1163,0,8.0652
0.500,0.250,3.0636,0,7.9726
0.510,0.250,4.3217,0,7.8845
0.520,0.250,4.0352,0,7.8004
0.530,0.250,2.6786,0,7.7203
0.540,0.250,2.1477,0,7.6437
0.550,0.250,2.0247,0,7.5706
0.560,0.250,1.9935,0,7.5008
0.570,0.250,2.2192,0,7.4339
0.580,0.250,2.6243,0,7.3700
0.590,0.250,2.8705,0,7.3087
0.600,0.250,2.6485,0,7.2500
0.610,0.250,2.6029,0,7.1937
0.620,0.250,2.8668,0,7.1397
0.630,0.250,2.5741,0,7.0879
0.640,0.250,2.5479,0,7.0381
0.650,0.250,2.6715,0,6.9903
0.660,0.250,3.2807,0,6.9443
0.670,0.250,3.5315,0,6.9001
0.680,0.250,3.7135,0,6.8576
0.690,0.250,3.2867,0,6.8166
0.700,0.250,3.4170,0,6.7772
0.710,0.250,3.5171,0,6.7391
0.720,0.250,3.4379,0,6.7025
0.730,0.250,3.2544,0,6.6672
0.740,0.250,2.7712,0,6.6331
0.750,0.250,2.3117,0,6.6002
0.760,0.250,2.2240,0,6.5684
0.770,0.250,2.3975,0,6.5377
0.780,0.250,3.0901,0,6.5081
0.790,0.250,3.8398,0,6.4794
0.800,0.250,4.3389,0,6.4517
0.810,0.250,4.2896,0,6.4249
0.820,0.250,3.7539,0,6.3990
0.830,0.250,3.3707,0,6.3739
0.840,0.250,3.1075,0,6.3496
0.850,0.250,2.8508,0,6.3261
0.860,0.250,2.6002,0,6.3033
0.870,0.250,2.4630,0,6.2812
0.880,0.250,2.3513,0,6.2597
0.890,0.250,2.2420,0,6.2390
0.900,0.250,2.1349,0,6.2188
0.910,0.250,2.0300,0,6.1993
0.920,0.250,1.9273,0,6.1803
0.930,0.250,1.8536,0,6.1618
0.940,0.250,1.8318,0,6.1439
0.950,0.250,1.8104,0,6.1266
0.960,0.250,1.7893,0,6.1097
0.970,0.250,1.7685,0,6.0933
0.980,0.250,1.7481,0,6.0773
0.990,0.250,1.7280,0,6.0618
1.000,0.250,1.7083,0,6.0467
1.010,0.250,1.6888,0,6.0320
1.020,0.250,1.6697,0,6.0177
1.030,0.250,1.6509,0,6.0038
1.040,0.250,1.7094,0,5.9903
1.050,0.250,1.8212,0,5.9771
1.060,0.250,1.9306,0,5.9643
1.070,0.250,2.2087,0,5.9518
1.080,0.250,2.4954,0,5.9396
