config,sigma_t,r_fm,E_strong_MeV,E_coulomb_MeV,E_total_MeV
pp (two protons),-5.0,0.22219468609395232,186.67296987400346,6.480643496586966,193.15361337059042
pp (two protons),-5.0,0.22818729350571443,177.08274521905264,6.310450180149465,183.3931953992021
pp (two protons),-5.0,0.23434152199052194,167.9568229593442,6.144726445316825,174.10154940466103
pp (two protons),-5.0,0.24066173048088252,159.274708142784,5.983354912863227,165.25806305564723
pp (two protons),-5.0,0.2471523954700416,151.01665188338393,5.82622128615176,156.8428731695357
pp (two protons),-5.0,0.2538181141826046,143.16363697231918,5.6732142701801,148.83685124249928
pp (two protons),-5.0,0.26066360783067044,135.69736273898434,5.52422549275221,141.22158823173655
pp (two protons),-5.0,0.267693724957784,128.60022924898135,5.379149427720208,133.97937867670157
pp (two protons),-5.0,0.27491344487307445,121.85532092576204,5.237883320242033,127.09320424600408
pp (two protons),-5.0,0.282327881178013,115.44638968149593,5.100327114001999,120.54671679549793
pp (two protons),-5.0,0.28994228538828765,109.35783764078383,4.96638338034264,114.32422102112646
pp (two protons),-5.0,0.2977620506533597,103.57469953817622,4.835957249257704,108.41065678743392
pp (two protons),-5.0,0.30579271557633764,98.08262486722492,4.708956342197379,102.7915812094223
pp (two protons),-5.0,0.31403996813687257,92.86785985508618,4.585290706638188,97.45315056172437
pp (two protons),-5.0,0.3225096497198551,87.91722933263168,4.464872752371179,92.38210208500286
pp (two protons),-5.0,0.33120775925276624,83.21811856566114,4.347617189463317,87.56573575512446
pp (two protons),-5.0,0.3401404574546124,78.75845510829959,4.2334409678481135,82.9918960761477
pp (two protons),-5.0,0.3493140711994558,74.52669073499692,4.122263218502713,78.64895395349963
pp (two protons),-5.0,0.3587350979976282,70.51178350288433,4.014005196169778,74.5257886990541
pp (two protons),-5.0,0.36841021059780427,66.70317999156418,3.908590223583604,70.61177021514779
pp (two protons),-5.0,0.3783462617131929,63.090797762817374,3.80594363716094,66.89674139997831
pp (two protons),-5.0,0.3885502888751937,59.665008078228084,3.705992734118094,63.371000812346175
pp (two protons),-5.0,0.3990295194179585,56.41661890839055,3.6086667209768044,60.02528562936735
pp (two protons),-5.0,0.4097913755973848,53.336858263199474,3.5138966634224693,56.850754926621946
pp (two protons),-5.0,0.42084347984817105,50.417357868761655,3.421615437479166,53.838973306240824
pp (two protons),-5.0,0.4321936601826526,47.65013721272089,3.3317576819669226,50.98189489468781
pp (two protons),-5.0,0.4438499557352474,45.027587976263476,3.2442597522075243,48.271847728471
pp (two protons),-5.0,0.4558206224564336,42.54245886777903,3.1590596749461093,45.70151854272514
pp (two protons),-5.0,0.4681141389602956,40.18784087009749,3.0760971044565886,43.263937974554075
pp (two protons),-5.0,0.4807392125297774,37.957152910403465,2.9953132797998285,40.952466190203296
pp (two protons),-5.0,0.4937047852839001,35.8441279593344,2.9166509832042986,38.7607789425387
pp (two protons),-5.0,0.5070200405113077,33.842799563418566,2.8400544995397277,36.68285406295829
pp (two protons),-5.0,0.5206944091746305,31.947488812848633,2.7654695768550477,34.71295838970368
pp (two protons),-5.0,0.5347375765902704,30.15279174467537,2.692843387952689,32.84563513262806
pp (two protons),-5.0,0.5491594892883426,28.45356717975369,2.622124492971994,31.075691672725686
pp (two protons),-5.0,0.5639703620576277,26.844924990251684,2.553262802955265,29.39818779320695
pp (two protons),-5.0,0.5791806851805291,25.3222147931549,2.486209544370633,27.808424337525533
pp (two protons),-5.0,0.5948012318631565,23.88101506402245,2.4209172245666117,26.30193228858906
pp (two protons),-5.0,0.6108430658657985,22.517122664198723,2.357339598133889,24.874462262332614
pp (two protons),-5.0,0.6273175493391927,21.226542773804567,2.295431634150507,23.521974407955074
pp (two protons),-5.0,0.644236350872137,20.005479222071244,2.235149484287246,22.24062870635849
pp (two protons),-5.0,0.6616114537561479,18.850325205946092,2.1764504517506227,21.026775657696714
pp (two protons),-5.0,0.6794551644730158,17.75765438737585,2.119292961041496,19.876947348417346
pp (two protons),-5.0,0.6977801214112719,16.72421235925958,2.063636528507866,18.78784888776745
pp (two protons),-5.0,0.7165993038177373,15.746908469734308,2.009441733671012,17.75635020340532
pp (two protons),-5.0,0.7359260409904973,14.822807994211644,1.9566701913046558,16.7794781855163
pp (two protons),-5.0,0.7557740217198096,13.949124644420863,1.9052845242473773,15.85440916866824
pp (two protons),-5.0,0.7761573039836359,13.123213403615182,1.8552483369290227,14.978461740544205
pp (two protons),-5.0,0.7970903249046623,12.342563677049611,1.8065261895923583,14.149089866641969
pp (two protons),-5.0,0.8185879109758601,11.604792746860312,1.7590835731917112,13.363876320052023
pp (two protons),-5.0,0.8406652885618323,10.90763952053112,1.7128868849508143,12.620526405481934
pp (two protons),-5.0,0.8633380946833817,10.248958562229063,1.6679034045625463,11.91686196679161
pp (two protons),-5.0,0.8866223880929394,9.626714396430543,1.6241012710137108,11.250815667444254
pp (two protons),-5.0,0.9105346606486984,9.038976073419462,1.5814494600184366,10.6204255334379
pp (two protons),-5.0,0.9350918489955091,8.483911986431394,1.5399177620442182,10.023829748475613
pp (two protons),-5.0,0.960311346560808,7.959784930428214,1.4994767609150332,9.459261691343247
pp (two protons),-5.0,0.9862110158740792,7.464947392716567,1.4600978129763773,8.925045205692944
pp (two protons),-5.0,1.0128092012185723,6.997837065871636,1.4217530268074634,8.4195900926791
pp (two protons),-5.0,1.0401247416242363,6.55697257367251,1.3844152434662182,7.941387817138729
pp (two protons),-5.0,1.068176984211077,6.1409494010322305,1.3480580172530756,7.489007418285306
pp (two protons),-5.0,1.0969857978923836,5.748436019169958,1.3126555969799507,7.061091616149909
pp (two protons),-5.0,1.1265715874475304,5.378170197543568,1.2781829077311255,6.656353105274693
pp (two protons),-5.0,1.15695530797433,5.02895549434993,1.2446155331031195,6.273571027453049
pp (two protons),-5.0,1.1881584797311593,4.6996579176664,1.211929697910981,5.911587615577381
pp (two protons),-5.0,1.2202032033793846,4.38920274959446,1.1801022513487385,5.569305000943199
pp (two protons),-5.0,1.2531121756368724,4.09657152603495,1.149110650592089,5.245682176627039
pp (two protons),-5.0,1.286908705353679,3.8207991650069744,1.1189329448317091,4.939732109838683
pp (two protons),-5.0,1.3216167300213015,3.5609712366817803,1.0895477597258816,4.650518996407662
pp (two protons),-5.0,1.3572608327271851,3.3162213685754978,1.0609342822614207,4.377155650836919
pp (two protons),-5.0,1.3938662595664941,3.0857287796036417,1.03307224601218,4.118801025615822
pp (two protons),-5.0,1.4314589375234785,2.8687159369512756,1.0059419167846975,3.874657853735973
pp (two protons),-5.0,1.4700654928351076,2.6644463299649033,0.9795240786408081,3.6439704086057114
pp (two protons),-5.0,1.5097132698499651,2.472222355510894,0.9538000202873342,3.426022375798228
pp (two protons),-5.0,1.550430350395775,2.2913833094835354,0.9287515218232008,3.220134831306736
pp (two protons),-5.0,1.592245573669269,2.1213034793704537,0.9043608418345991,3.0256643212050527
pp (two protons),-5.0,1.635188556662486,1.9613903330046014,0.8806107048290535,2.842001037833655
pp (two protons),-5.0,1.6792897151399695,1.8110827988521123,0.8574842889994909,2.6685670878516032
pp (two protons),-5.0,1.7245802851817236,1.6698496333801813,0.8349652143096495,2.504814847689831
pp (two protons),-5.0,1.7710923453071794,1.5371878712589933,0.8130375308923861,2.3502254021513793
pp (two protons),-5.0,1.8188588391958544,1.412621354338853,0.7916857077526614,2.2043070620915146
pp (two protons),-5.0,1.8679135990207818,1.2956993355307986,0.7708946217672105,2.066593957298009
pp (two protons),-5.0,1.918291369411249,1.1859951538956466,0.7506495469730963,1.9366447008687429
pp (two protons),-5.0,1.9700278320618105,1.083104977414905,0.7309361441375691,1.8140411215524743
pp (two protons),-5.0,2.0231596310050097,0.9866466100911566,0.7117404506018382,1.698387060692995
pp (two protons),-5.0,2.0777243985657057,0.8962583601698952,0.6930488703915642,1.5893072305614595
pp (two protons),-5.0,2.1337607820153934,0.8115979664348743,0.6748481645870676,1.486446131021942
pp (two protons),-5.0,2.191308470945389,0.7323415796729478,0.6571254419464344,1.389467021619382
pp (two protons),-5.0,2.250408225378273,0.6581827965392222,0.6398681497748745,1.2980509463140968
pp (two protons),-5.0,2.311101904637505,0.5888317431908945,0.6230640650338661,1.2118958082247606
pp (two protons),-5.0,2.37343249699565,0.5240142061791175,0.6067012856837922,1.1307154918629099
pp (two protons),-5.0,2.4374441501222193,0.46347080822101816,0.590768222253934,1.0542390304749523
pp (two protons),-5.0,2.5031822023526953,0.40695622656949126,0.5752535896338501,0.9822098162033414
pp (two protons),-5.0,2.570693214800881,0.35423845183845515,0.5601463990803314,0.9143848509187865
pp (two protons),-5.0,2.6400250043373252,0.3050980852144676,0.5454359504342653,0.8505340356487329
pp (two protons),-5.0,2.711226677457175,0.2593276721154325,0.5311118245419002,0.7904394966573327
pp (two protons),-5.0,2.784348665061446,0.2167310704328429,0.5171638758751418,0.7338949463079847
pp (two protons),-5.0,2.8594427581763537,0.17712285159632302,0.503582225345651,0.680705076941974
pp (two protons),-5.0,2.9365621446359893,0.14032773278700006,0.4903572533076597,0.6306849860946597
pp (two protons),-5.0,3.015761446754333,0.10618003869944914,0.47747959274454355,0.5836596314439927
pp (two protons),-5.0,3.0970967600132857,0.07452319134836216,0.46494012263432716,0.5394633139826893
pp (two protons),-5.0,3.1806256927941177,0.04520922647338921,0.4527299614894243,0.4979391879628135
pp (two protons),-5.0,3.2664074071804796,0.018098335182685332,0.4408404610660349,0.45893879624872025
pp (two protons),-5.0,3.3545026608618724,-0.006941570464505276,0.4292632002387454,0.42232162977424015
pp (two protons),-5.0,3.4449738501672584,-0.030035269168138257,0.4179899790359924,0.38795470986785413
pp (two protons),-5.0,3.5378850542592835,-0.051300620558777155,0.4070128128321669,0.35571219227338974
pp (two protons),-5.0,3.6333020805204415,-0.07084893494015887,0.39632392669224215,0.3254749917520833
pp (two protons),-5.0,3.731292511163282,-0.08878532366111358,0.3859157498649243,0.2971304262038107
pp (two protons),-5.0,3.831925751097718,-0.10520903111137159,0.3757809104204206,0.270571879309049
pp (two protons),-5.0,3.9352730770893047,-0.12021374929508966,0.365912230029031,0.24569848073394135
pp (two protons),-5.0,4.041407688243333,-0.13388791588522508,0.3563027188768623,0.22241480299163724
pp (two protons),-5.0,4.150404757850472,-0.14631499660913505,0.34694557071506527,0.20063057410593022
pp (two protons),-5.0,4.262341486630705,-0.1575737527819001,0.33783415803908695,0.18026040525718684
pp (two protons),-5.0,4.377297157413235,-0.1677384947556675,0.32896202739452624,0.16122353263885875
pp (two protons),-5.0,4.495353191291146,-0.176879322018749,0.3203228948062634,0.1434435727875144
pp (two protons),-5.0,4.61659320529053,-0.18506235063205168,0.3119106413276313,0.12684829069557962
pp (two protons),-5.0,4.741103071594967,-0.19234992867018263,0.30371930870647196,0.11136938003628932
pp (two protons),-5.0,4.868970978367293,-0.1988008402813648,0.29574309516501085,0.09694225488364605
pp (two protons),-5.0,5.0002874922117355,-0.20447049896893077,0.2879763512905589,0.0835058523216281
pp (two protons),-5.0,5.135145622320657,-0.20941113064441197,0.28041357603413214,0.07100244538972017
pp (two protons),-5.0,5.2736408863513375,-0.21367194699769243,0.27304941281415535,0.059377465816462915
pp (two protons),-5.0,5.415871378079471,-0.21729930967876498,0.265878645722488,0.048579336043723
pp (two protons),-5.0,5.561937836877255,-0.2203368857778969,0.2588961958300888,0.03855931005219193
pp (two protons),-5.0,5.711943719065351,-0.22282579505395006,0.25209711758969794,0.02927132253574788
pp (two protons),-5.0,5.865995271189172,-0.2248047493469585,0.2454765953329929,0.020671845986034415
pp (two protons),-5.0,6.024201605271462,-0.22631018457695973,0.23902993985973464,0.012719755282774914
pp (two protons),-5.0,6.1866747760944305,-0.22737638572584729,0.232752585116489,0.005376199390641712
pp (two protons),-5.0,6.3535298605662005,-0.2280356051594481,0.22664008496257082,-0.0013955201968772757
pp (two protons),-5.0,6.524885039227769,-0.2283181746495302,0.22068811002092026,-0.007630064628609934
pp (two protons),-5.0,6.700861679958227,-0.22825261141565534,0.2148924446116803,-0.013360166803975032
pp (two protons),-5.0,6.88158442393749,-0.22786571850906512,0.20924898376630519,-0.018616734742759933
pp (two protons),-5.0,7.0671812739274875,-0.22718267982986617,0.20375373032008193,-0.023428949509784247
pp (two protons),-5.0,7.257783684934276,-0.22622715006195904,0.19840279208100897,-0.027824357980950065
pp (two protons),-5.0,7.453526657315318,-0.2250213397933294,0.19319237907302453,-0.03182896072030486
pp (two protons),-5.0,7.654548832397881,-0.22358609607204016,0.18811880085163266,-0.03546729522040751
pp (two protons),-5.0,7.860992590676268,-0.22194097864075957,0.18317846389002596,-0.03876251475073361
pp (two protons),-5.0,8.07300415265743,-0.2201043320771987,0.1783678690338533,-0.04173646304334541
pp (two protons),-5.0,8.290733682426405,-0.21809335405259844,0.1736836090228299,-0.04440974502976855
pp (two protons),-5.0,8.5143353940049,-0.21592415991949565,0.1691223660774345,-0.04680179384206115
pp (two protons),-5.0,8.7439676605784,-0.213611843813851,0.16468090954898418,-0.04893093426486683
pp (two protons),-5.0,8.979793126669131,-0.2111705364654881,0.16035609363142195,-0.050814442834066165
pp (two protons),-5.0,9.221978823334322,-0.2086134598798708,0.15614485513319767,-0.052468604746673114
pp (two protons),-5.0,9.470696286471394,-0.20595297906561427,0.15204421130766282,-0.05390876775795145
pp (two protons),-5.0,9.726121678313834,-0.20320065095916107,0.14805125774044328,-0.055149393218717785
pp (two protons),-5.0,9.988435912203828,-0.20036727069600602,0.14416316629229325,-0.05620410440371276
pp (two protons),-5.0,10.257824780730022,-0.1974629153692149,0.1403771830959737,-0.05708573227324121
pp (two protons),-5.0,10.534479087321166,-0.19449698540779536,0.13669062660573622,-0.05780635880205914
pp (two protons),-5.0,10.818594781388844,-0.19147824370270428,0.1331008856980313,-0.058377358004672975
pp (two protons),-5.0,11.110373097115025,-0.18841485259758883,0.1296054178220948,-0.058809434775494024
pp (two protons),-5.0,11.410020695982716,-0.18531440885999473,0.1262017471991039,-0.059112661660890825
pp (two protons),-5.0,11.717749813150677,-0.1821839767376332,0.12288746306862611,-0.059296513669007095
pp (two protons),-5.0,12.033778407775893,-0.17903011920634526,0.11966021798111966,-0.059369901225225605
pp (two protons),-5.0,12.358330317390182,-0.17585892749866616,0.11651772613527653,-0.059341201363389634
pp (two protons),-5.0,12.691635416440485,-0.17267604901348932,0.11345776175902861,-0.05921828725446071
pp (two protons),-5.0,13.033929779104872,-0.16948671368459145,0.11047815753307261,-0.05900855615151884
pp (two protons),-5.0,13.385455846499767,-0.16629575889601256,0.10757680305579569,-0.05871895584021687
pp (two protons),-5.0,13.746462598396752,-0.1631076530206883,0.10475164334851478,-0.058356009672173526
pp (two protons),-5.0,14.1172057295706,-0.15992651765259325,0.1020006773999711,-0.05792584025262215
pp (two protons),-5.0,14.497947830903403,-0.15675614860856513,0.09932195674904885,-0.05743419185951627
pp (two protons),-5.0,14.88895857537312,-0.1536000357591547,0.09671358410471423,-0.05688645165444048
pp (two protons),-5.0,15.290514909058219,-0.1504613817560312,0.0941737120021974,-0.056287669753833786
pp (two protons),-5.0,15.70290124729376,-0.14734311971187708,0.09170054149446544,-0.05564257821741164
pp (two protons),-5.0,16.126409676117795,-0.14424792989257185,0.08929232087805954,-0.05495560901451231
pp (two protons),-5.0,16.561340159150824,-0.14117825547054963,0.08694734445239412,-0.05423091101815551
pp (two protons),-5.0,17.008000750054762,-0.13813631739390075,0.08466395131163891,-0.053472366082261844
pp (two protons),-5.0,17.46670781072198,-0.13512412841487276,0.08244052416832831,-0.052683604246544447
pp (two protons),-5.0,17.937786235348913,-0.1321435063282479,0.08027548820786498,-0.051868018120382914
pp (two protons),-5.0,18.421569680552917,-0.12919608645643166,0.07816730997310617,-0.05102877648332549
pp (two protons),-5.0,18.918400801695473,-0.12628333342581755,0.07611449627824274,-0.05016883714757481
pp (two protons),-5.0,19.42863149557889,-0.12340655227330899,0.074115593151202,-0.049290959122106986
pp (two protons),-5.0,19.952623149688797,-0.12056689891551287,0.07216918480382434,-0.04839771411168853
pn (proton + neutron),-5.0,0.1,812.3187567632976,0.0,812.3187567632976
pn (proton + neutron),-5.0,0.10269700752844653,775.1267696197124,0.0,775.1267696197124
pn (proton + neutron),-5.0,0.10546675355297805,739.3896884434903,0.0,739.3896884434903
pn (proton + neutron),-5.0,0.10831119983631005,705.0633462259148,0.0,705.0633462259148
pn (proton + neutron),-5.0,0.1112323610500461,672.1043070775709,0.0,672.1043070775709
pn (proton + neutron),-5.0,0.11423230620163467,640.4698667222106,0.0,640.4698667222106
pn (proton + neutron),-5.0,0.11731316009981085,610.1180547111398,0.0,610.1180547111398
pn (proton + neutron),-5.0,0.12047710485956133,581.0076381441113,0.0,581.0076381441113
pn (proton + neutron),-5.0,0.12372638144767811,553.098126673759,0.0,553.098126673759
pn (proton + neutron),-5.0,0.12706329126999646,526.3497785646423,0.0,526.3497785646423
pn (proton + neutron),-5.0,0.13049019780144022,500.72360757512797,0.0,500.72360757512797
pn (proton + neutron),-5.0,0.13400952826002985,476.1813904305973,0.0,476.1813904305973
pn (proton + neutron),-5.0,0.13762377532603856,452.68567465980595,0.0,452.68567465980595
pn (proton + neutron),-5.0,0.14133549890751418,430.19978657251295,0.0,430.19978657251295
pn (proton + neutron),-5.0,0.1451473279534173,408.68783916552957,0.0,408.68783916552957
pn (proton + neutron),-5.0,0.14906196231566,388.11473975589524,0.0,388.11473975589524
pn (proton + neutron),-5.0,0.15308217466136348,368.4461971536721,0.0,368.4461971536721
pn (proton + neutron),-5.0,0.15721081243669013,349.6487282024973,0.0,349.6487282024973
pn (proton + neutron),-5.0,0.1614507998836396,331.6896635332505,0.0,331.6896635332505
pn (proton + neutron),-5.0,0.16580514011123854,314.5371523945496,0.0,314.5371523945496
pn (proton + neutron),-5.0,0.17027691722259,298.1601664429386,0.0,298.1601664429386
pn (proton + neutron),-5.0,0.17486929849928992,282.5285023952083,0.0,282.5285023952083
pn (proton + neutron),-5.0,0.17958553664475743,267.6127834649219,0.0,267.6127834649219
pn (proton + neutron),-5.0,0.1844289720880677,253.38445952459688,0.0,253.38445952459688
pn (proton + neutron),-5.0,0.18940303534991942,239.81580595379,0.0,239.81580595379
pn (proton + neutron),-5.0,0.194511249472413,226.87992115133147,0.0,226.87992115133147
pn (proton + neutron),-5.0,0.1997572325143594,214.5507227068597,0.0,214.5507227068597
pn (proton + neutron),-5.0,0.20514470011388813,202.80294224251702,0.0,202.80294224251702
pn (proton + neutron),-5.0,0.21067746812016877,191.61211894995404,0.0,191.61211894995404
pn (proton + neutron),-5.0,0.2163594552961103,180.95459186062408,0.0,180.95459186062408
pn (proton + neutron),-5.0,0.22219468609395232,170.80749089862002,0.0,170.80749089862002
pn (proton + neutron),-5.0,0.22818729350571443,161.14872677500625,0.0,161.14872677500625
pn (proton + neutron),-5.0,0.23434152199052194,151.956979790717,0.0,151.956979790717
pn (proton + neutron),-5.0,0.24066173048088252,143.21168762168986,0.0,143.21168762168986
pn (proton + neutron),-5.0,0.2471523954700416,134.89303216501298,0.0,134.89303216501298
pn (proton + neutron),-5.0,0.2538181141826046,126.9819255285654,0.0,126.9819255285654
pn (proton + neutron),-5.0,0.26066360783067044,119.4599952490405,0.0,119.4599952490405
pn (proton + neutron),-5.0,0.267693724957784,112.30956882444025,0.0,112.30956882444025
pn (proton + neutron),-5.0,0.27491344487307445,105.5136576472421,0.0,105.5136576472421
pn (proton + neutron),-5.0,0.282327881178013,99.05594042359303,0.0,99.05594042359303
pn (proton + neutron),-5.0,0.28994228538828765,92.92074616218201,0.0,92.92074616218201
pn (proton + neutron),-5.0,0.2977620506533597,87.09303681402343,0.0,87.09303681402343
pn (proton + neutron),-5.0,0.30579271557633764,81.5583896413375,0.0,81.5583896413375
pn (proton + neutron),-5.0,0.31403996813687257,76.30297939018465,0.0,76.30297939018465
pn (proton + neutron),-5.0,0.3225096497198551,71.31356033757334,0.0,71.31356033757334
pn (proton + neutron),-5.0,0.33120775925276624,66.57744827952524,0.0,66.57744827952524
pn (proton + neutron),-5.0,0.3401404574546124,62.08250252213952,0.0,62.08250252213952
pn (proton + neutron),-5.0,0.3493140711994558,57.8171079331139,0.0,57.8171079331139
pn (proton + neutron),-5.0,0.3587350979976282,53.77015710654564,0.0,53.77015710654564
pn (proton + neutron),-5.0,0.36841021059780427,49.93103268919481,0.0,49.93103268919481
pn (proton + neutron),-5.0,0.3783462617131929,46.28958991179866,0.0,46.28958991179866
pn (proton + neutron),-5.0,0.3885502888751937,42.83613936455026,0.0,42.83613936455026
pn (proton + neutron),-5.0,0.3990295194179585,39.561430051487605,0.0,39.561430051487605
pn (proton + neutron),-5.0,0.4097913755973848,36.45663275436527,0.0,36.45663275436527
pn (proton + neutron),-5.0,0.42084347984817105,33.513323732576055,0.0,33.513323732576055
pn (proton + neutron),-5.0,0.4321936601826526,30.723468781905922,0.0,30.723468781905922
pn (proton + neutron),-5.0,0.4438499557352474,28.079407671338686,0.0,28.079407671338686
pn (proton + neutron),-5.0,0.4558206224564336,25.573838973780994,0.0,25.573838973780994
pn (proton + neutron),-5.0,0.4681141389602956,23.199805303483345,0.0,23.199805303483345
pn (proton + neutron),-5.0,0.4807392125297774,20.950678970048784,0.0,20.950678970048784
pn (proton + neutron),-5.0,0.4937047852839001,18.82014805628728,0.0,18.82014805628728
pn (proton + neutron),-5.0,0.5070200405113077,16.80220292475792,0.0,16.80220292475792
pn (proton + neutron),-5.0,0.5206944091746305,14.891123155643527,0.0,14.891123155643527
pn (proton + neutron),-5.0,0.5347375765902704,13.08146491662319,0.0,13.08146491662319
pn (proton + neutron),-5.0,0.5491594892883426,11.36804876362794,0.0,11.36804876362794
pn (proton + neutron),-5.0,0.5639703620576277,9.745947869774227,0.0,9.745947869774227
pn (proton + neutron),-5.0,0.5791806851805291,8.210476678369332,0.0,8.210476678369332
pn (proton + neutron),-5.0,0.5948012318631565,6.7571799746413035,0.0,6.7571799746413035
pn (proton + neutron),-5.0,0.6108430658657985,5.381822369776501,0.0,5.381822369776501
pn (proton + neutron),-5.0,0.6273175493391927,4.080378189909197,0.0,4.080378189909197
pn (proton + neutron),-5.0,0.644236350872137,2.8490217619291798,0.0,2.8490217619291798
pn (proton + neutron),-5.0,0.6616114537561479,1.6841180872922905,0.0,1.6841180872922905
pn (proton + neutron),-5.0,0.6794551644730158,0.5822138944784001,0.0,0.5822138944784001
pn (proton + neutron),-5.0,0.6977801214112719,-0.4599709397134575,0.0,-0.4599709397134575
pn (proton + neutron),-5.0,0.7165993038177373,-1.4455516101886587,0.0,-1.4455516101886587
pn (proton + neutron),-5.0,0.7359260409904973,-2.377486255324584,0.0,-2.377486255324584
pn (proton + neutron),-5.0,0.7557740217198096,-3.2585834910969425,0.0,-3.2585834910969425
pn (proton + neutron),-5.0,0.7761573039836359,-4.091509618292321,0.0,-4.091509618292321
pn (proton + neutron),-5.0,0.7970903249046623,-4.878795513606747,0.0,-4.878795513606747
pn (proton + neutron),-5.0,0.8185879109758601,-5.622843215411649,0.0,-5.622843215411649
pn (proton + neutron),-5.0,0.8406652885618323,-6.325932214948807,0.0,-6.325932214948807
pn (proton + neutron),-5.0,0.8633380946833817,-6.990225463610841,0.0,-6.990225463610841
pn (proton + neutron),-5.0,0.8866223880929394,-7.61777510684783,0.0,-7.61777510684783
pn (proton + neutron),-5.0,0.9105346606486984,-8.210527955090356,0.0,-8.210527955090356
pn (proton + neutron),-5.0,0.9350918489955091,-8.770330701890998,0.0,-8.770330701890998
pn (proton + neutron),-5.0,0.960311346560808,-9.298934899288724,0.0,-9.298934899288724
pn (proton + neutron),-5.0,0.9862110158740792,-9.798001700175064,0.0,-9.798001700175064
pn (proton + neutron),-5.0,1.0128092012185723,-10.269106377205844,0.0,-10.269106377205844
pn (proton + neutron),-5.0,1.0401247416242363,-10.713742627548982,0.0,-10.713742627548982
pn (proton + neutron),-5.0,1.068176984211077,-11.133326672503472,0.0,-11.133326672503472
pn (proton + neutron),-5.0,1.0969857978923836,-11.529201160756656,0.0,-11.529201160756656
pn (proton + neutron),-5.0,1.1265715874475304,-11.902638883770123,0.0,-11.902638883770123
pn (proton + neutron),-5.0,1.15695530797433,-12.25484631152085,0.0,-12.25484631152085
pn (proton + neutron),-5.0,1.1881584797311593,-12.586966956536116,0.0,-12.586966956536116
pn (proton + neutron),-5.0,1.2202032033793846,-12.90008457389149,0.0,-12.90008457389149
pn (proton + neutron),-5.0,1.2531121756368724,-13.195226204568826,0.0,-13.195226204568826
pn (proton + neutron),-5.0,1.286908705353679,-13.473365069287638,0.0,-13.473365069287638
pn (proton + neutron),-5.0,1.3216167300213015,-13.735423319672009,0.0,-13.735423319672009
pn (proton + neutron),-5.0,1.3572608327271851,-13.982274653330023,0.0,-13.982274653330023
pn (proton + neutron),-5.0,1.3938662595664941,-14.214746799183786,0.0,-14.214746799183786
pn (proton + neutron),-5.0,1.4314589375234785,-14.433623879116112,0.0,-14.433623879116112
pn (proton + neutron),-5.0,1.4700654928351076,-14.639648651764219,0.0,-14.639648651764219
pn (proton + neutron),-5.0,1.5097132698499651,-14.833524644042427,0.0,-14.833524644042427
pn (proton + neutron),-5.0,1.550430350395775,-15.015918175742854,0.0,-15.015918175742854
pn (proton + neutron),-5.0,1.592245573669269,-15.187460282333177,0.0,-15.187460282333177
pn (proton + neutron),-5.0,1.635188556662486,-15.34874854085183,0.0,-15.34874854085183
pn (proton + neutron),-5.0,1.6792897151399695,-15.500348803583165,0.0,-15.500348803583165
pn (proton + neutron),-5.0,1.7245802851817236,-15.642796843990936,0.0,-15.642796843990936
pn (proton + neutron),-5.0,1.7710923453071794,-15.77659991918631,0.0,-15.77659991918631
pn (proton + neutron),-5.0,1.8188588391958544,-15.902238253014048,0.0,-15.902238253014048
pn (proton + neutron),-5.0,1.8679135990207818,-16.02016644365949,0.0,-16.02016644365949
pn (proton + neutron),-5.0,1.918291369411249,-16.13081479948619,0.0,-16.13081479948619
pn (proton + neutron),-5.0,1.9700278320618105,-16.23459060666528,0.0,-16.23459060666528
pn (proton + neutron),-5.0,2.0231596310050097,-16.331879331966775,0.0,-16.331879331966775
pn (proton + neutron),-5.0,2.0777243985657057,-16.423045763945993,0.0,-16.423045763945993
pn (proton + neutron),-5.0,2.1337607820153934,-16.508435095589675,0.0,-16.508435095589675
pn (proton + neutron),-5.0,2.191308470945389,-16.588373951356743,0.0,-16.588373951356743
pn (proton + neutron),-5.0,2.250408225378273,-16.663171361392642,0.0,-16.663171361392642
pn (proton + neutron),-5.0,2.311101904637505,-16.733119685574593,0.0,-16.733119685574593
pn (proton + neutron),-5.0,2.37343249699565,-16.798495489915922,0.0,-16.798495489915922
pn (proton + neutron),-5.0,2.4374441501222193,-16.85956037772553,0.0,-16.85956037772553
pn (proton + neutron),-5.0,2.5031822023526953,-16.916561777818742,0.0,-16.916561777818742
pn (proton + neutron),-5.0,2.570693214800881,-16.96973369194461,0.0,-16.96973369194461
pn (proton + neutron),-5.0,2.6400250043373252,-17.019297403508517,0.0,-17.019297403508517
pn (proton + neutron),-5.0,2.711226677457175,-17.065462149550285,0.0,-17.065462149550285
pn (proton + neutron),-5.0,2.784348665061446,-17.108425757849318,0.0,-17.108425757849318
pn (proton + neutron),-5.0,2.8594427581763537,-17.148375250937306,0.0,-17.148375250937306
pn (proton + neutron),-5.0,2.9365621446359893,-17.18548741870427,0.0,-17.18548741870427
pn (proton + neutron),-5.0,3.015761446754333,-17.219929361206823,0.0,-17.219929361206823
pn (proton + neutron),-5.0,3.0970967600132857,-17.25185900320116,0.0,-17.25185900320116
pn (proton + neutron),-5.0,3.1806256927941177,-17.281425581852773,0.0,-17.281425581852773
pn (proton + neutron),-5.0,3.2664074071804796,-17.308770108998033,0.0,-17.308770108998033
pn (proton + neutron),-5.0,3.3545026608618724,-17.33402580926372,0.0,-17.33402580926372
