sigma_pS_tube,sigma_aS,sigma_eff,config,r_fm,V_MeV
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.0352317759307383,21.662706184772333
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.053310445370937,20.354785091483336
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.071704829896711,19.090426144036428
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.0904204429677526,17.868203926171645
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.1094628943275218,16.68673794896563
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.1288378916846888,15.544691345552337
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.1485512424239381,14.440769596675636
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.168608855346651,13.373719286817959
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.1890167424419893,12.34232689059695
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.2097810206889013,11.345417589113367
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.2309079138896024,10.381854115890746
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.2524037545350732,9.450535632029641
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.2742749857031335,8.550396630179876
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.2965281629896683,7.6804058669106325
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.3191699564735717,6.839565323043189
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.342207152716012,6.02690919149768
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.3656466567946104,5.2415028921871
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.3894954943731375,4.482442113491061
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.4137608138073605,3.7488518798174937
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.438449888287663,3.039885644769811
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.4635701180190799,2.3547244094138478
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.4891290324394095,1.6925758651507294
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.515134292476053,1.0526735606833881
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.5415936928422718,0.4342760925728726
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.5685151643735469,-0.16333368112623248
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.595906776404731,-0.7408494046578653
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.6237767391887217,-1.2989419662956152
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.6521334063573703,-1.8382602185170072
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.6809852774253637,-2.3594316771232116
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.7103410003378405,-2.863063199808721
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.7402093740624849,-3.3497416446732586
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.770599351226898,-3.820034509170682
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.8015200408020247,-4.274490549978964
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.8329807108324356,-4.713640384276687
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.8649907912142971,-5.137997072894223
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.8975598765218504,-5.548056685815936
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.9306977288832496,-5.944298850488622
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.9644142809066276,-6.327187283394551
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),1.9987196386572506,-6.697170305335931
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.0336240846866724,-7.054681340868001
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.0691380811147893,-7.400139402316881
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.105272272765707,-7.73394955879985
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.1420374903583843,-8.056503390670741
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.1794447537529855,-8.368179429793145
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.2175052752539317,-8.66934358604135
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.256230462970634,-8.960349560421264
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.2956319242369094,-9.241539245193735
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.3357214690901213,-9.513243111372503
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.376511113811074,-9.775780583963297
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.4180130845257204,-10.029460405303325
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.460239820869776,-10.274580986847695
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.5032039797173256,-10.51143074974243
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.54691843897454,-10.740288454521533
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.5913963014396586,-10.961423520245717
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.636650898730358,-11.175096333403417
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.6826957952797246,-11.381558546881934
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.729544792402006,-11.581053369306801
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.777211932429355,-11.77381584504269
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.825711502920828,-11.960073125141662
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.87505804094488,-12.140044729515694
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.9252663374366445,-12.313942800601808
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),2.9763514416313175,-12.481972348782847
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.0283286655749455,-12.644331489821525
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.081213588714002,-12.801211674551269
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.1350220625651137,-12.952797911070547
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.1897702154663214,-13.099268979670569
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.245474457411331,-13.240797640726441
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.3021514849681757,-13.377550835773945
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.359818286283781,-13.50968988198565
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.418492146175929,-13.637370660253282
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.4781906513141303,-13.760743797085524
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.538931695490988,-13.879954840508844
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.6007334849856183,-13.99514443017165
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.663614544020716,-14.106448461829586
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.72759372031494,-14.213998246396386
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.79269019073225,-14.317920663733048
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.858923467029903,-14.418338311344542
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.9263134017068375,-14.515369648149544
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),3.9948801939541703,-14.609129133478291
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.064644395709628,-14.699727361458827
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.135626917817708,-14.78727119093628
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.207849036297403,-14.871863871071355
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.281332398719393,-14.953605162760141
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.356099030694608,-15.032591456009868
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.432171342476085,-15.108915883401096
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.509572135676147,-15.182668429769137
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.588324610100845,-15.253936038221354
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.66845237070379,-15.32280271261584
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.74997943466141,-15.389349616616983
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.832930238571752,-15.453655169435933
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),4.917329645779018,-15.51579513837055
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.003202953826004,-15.57584272824738
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.090575902036681,-15.633868667867091
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.17947467923121,-15.689941293554512
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.269925931575656,-15.744126629905395
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.361956770568817,-15.796488467828794
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.455594781168517,-15.847088439966683
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.550868030059805,-15.895986093582906
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.647805074067555,-15.943238961005363
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.746434968715974,-15.988902627699417
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.846787276937589,-16.033030798053915
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),5.948892077934334,-16.075675358955095
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.052779976193349,-16.11688644122205
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.158482110660261,-16.15671247897376
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.266030164072653,-16.19520026700002
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.375456372456506,-16.232395016196733
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.486793534788511,-16.268340407137657
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.600075022827095,-16.303078641838965
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.715334791115142,-16.336650493778734
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.832607387157402,-16.369095356232265
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),6.951927961775605,-16.4004512889735
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.073332279644439,-16.430755063405513
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.196856730011517,-16.46004220616487
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.322538337604533,-16.488347041255338
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.450414773728913,-16.51570273076004
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.580524367559261,-16.54214131417757
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.712906117627992,-16.56769374643045
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.847599703514611,-16.592389934589164
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),7.984645497739087,-16.616258773355867
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),8.124084577862966,-16.639328179348013
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),8.265958738801809,-16.66162512422534
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),8.410310505352605,-16.683175666693387
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),8.557183144940007,-16.70400498342815
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),8.706620680585127,-16.72413739895319
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),8.858667904100823,-16.74359641450701
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),9.013370389517434,-16.76240473593316
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),9.17077450674293,-16.78058430062697
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),9.330927435461664,-16.798156303571204
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),9.493877179275826,-16.81514122248882
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),9.659672580093833,-16.831558842145796
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),9.828363332770026,-16.84742827783157
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),10.0,-16.862767998042955
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),10.174634027476063,-16.877595846401164
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),10.352317759307377,-16.891929062826193
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),10.53310445370937,-16.905784303994324
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),10.717048298967104,-16.919177663102573
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),10.904204429677526,-16.93212468896354
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),11.094628943275218,-16.944640404453367
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),11.288378916846883,-16.956739324335103
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),11.48551242423938,-16.96843547247795
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),11.68608855346651,-16.979742398492135
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),11.890167424419898,-16.990673193801513
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),12.097810206889013,-17.001240507170905
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),12.309079138896019,-17.01145655970663
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),12.524037545350732,-17.021333159348842
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),12.742749857031335,-17.030881714873658
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),12.965281629896676,-17.04011324941871
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),13.191699564735716,-17.049038413552125
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),13.422071527160119,-17.057667497896546
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),13.656466567946095,-17.066010445327265
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),13.894954943731374,-17.074076862754737
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),14.137608138073599,-17.08187603250849
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),14.38449888287663,-17.089416923335875
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),14.635701180190798,-17.09670820102565
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),14.891290324394086,-17.103758238674118
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),15.15134292476053,-17.110575126599997
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),15.415936928422719,-17.11716668192662
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),15.685151643735479,-17.123540457835134
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),15.95906776404731,-17.12970375250802
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),16.23776739188721,-17.13566361776543
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),16.5213340635737,-17.141426867412065
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),16.80985277425364,-17.147000085297577
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),17.103410003378396,-17.152389633107532
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),17.40209374062485,-17.157601657885834
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),17.70599351226898,-17.162642099305913
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),18.015200408020238,-17.167516696691564
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),18.329807108324356,-17.172230995803375
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),18.64990791214296,-17.176790355392313
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),18.975598765218503,-17.181199953532087
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),19.306977288832496,-17.185464793736628
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),19.644142809066267,-17.189589710869313
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),19.987196386572506,-17.19357937685345
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),20.336240846866723,-17.197438306187678
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),20.6913808111479,-17.201170861274477
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),21.05272272765707,-17.204781257568357
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),21.42037490358383,-17.208273568548975
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),21.794447537529855,-17.211651730526683
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),22.17505275253932,-17.21491954728299
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),22.56230462970633,-17.218080694556193
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),22.956319242369098,-17.221138724372622
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),23.357214690901213,-17.224097069232812
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),23.76511113811073,-17.226959046154207
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),24.180130845257207,-17.22972786057767
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),24.60239820869775,-17.232406610142107
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),25.032039797173255,-17.234998288328597
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),25.4691843897454,-17.237505787984446
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),25.913963014396572,-17.23993190472447
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),26.366508987303583,-17.24227934021951
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),26.826957952797247,-17.244550705371694
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),27.295447924020074,-17.246748523383758
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),27.772119324293552,-17.248875232721048
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),28.25711502920827,-17.25093318997847
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),28.7505804094488,-17.252924672643985
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),29.25266337436645,-17.25485188177413
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),29.76351441631316,-17.256716944574237
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),30.283286655749457,-17.258521916895006
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),30.812135887140023,-17.2602687856413
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),31.350220625651122,-17.26195947110091
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),31.897702154663214,-17.263595829194855
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),32.45474457411329,-17.26517965365042
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),33.02151484968176,-17.266712678100475
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),33.59818286283781,-17.26819657811211
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),34.184921461759274,-17.26963297314728
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),34.7819065131413,-17.271023428455464
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),35.38931695490988,-17.272369456902652
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),36.0073348498562,-17.273672520739638
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),36.63614544020716,-17.27493403330891
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),37.27593720314938,-17.276155360693792
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),37.926901907322495,-17.277337823313474
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),38.58923467029903,-17.278482697461186
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),39.26313401706835,-17.279591216792824
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),39.9488019395417,-17.280664573764625
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),40.64644395709628,-17.281703921019698
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),41.35626917817706,-17.28271037273271
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),42.07849036297403,-17.2836850059025
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),42.81332398719391,-17.28462886160696
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),43.56099030694608,-17.285542946212217
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),44.32171342476086,-17.286428232541084
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),45.095721356761445,-17.287285661002215
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),45.883246101008446,-17.288116140682632
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),46.6845237070379,-17.288920550400007
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),47.499794346614124,-17.28969973972312
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),48.32930238571752,-17.29045452995433
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),49.17329645779016,-17.291185715081383
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),50.03202953826004,-17.291894062695746
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),50.905759020366816,-17.292580314879842
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),51.794746792312075,-17.29324518906492
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),52.699259315756564,-17.29388937885983
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),53.61956770568817,-17.294513554851164
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),54.555947811685144,-17.29511836537631
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),55.50868030059805,-17.295704437271752
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),56.47805074067551,-17.29627237659429
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),57.46434968715974,-17.296822769319533
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),58.467872769375894,-17.297356182014937
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),59.48892077934331,-17.297873162491896
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),60.527799761933494,-17.298374240434214
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),61.584821106602604,-17.298859928007005
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),62.66030164072656,-17.299330720444004
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),63.75456372456507,-17.299787096614864
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),64.86793534788508,-17.300229519573577
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),66.00075022827095,-17.300658437088714
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),67.15334791115141,-17.301074282155696
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),68.32607387157398,-17.30147747349133
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),69.51927961775606,-17.301868416010848
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),70.73332279644438,-17.30224750129196
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),71.96856730011514,-17.302615108020063
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),73.22538337604533,-17.302971602418438
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),74.50414773728909,-17.30331733866774
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),75.8052436755926,-17.3036526593055
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),77.12906117627992,-17.303977895618118
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),78.47599703514607,-17.30429336801444
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),79.84645497739086,-17.30459938639092
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),81.24084577862966,-17.304896250481306
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),82.65958738801812,-17.3051842501975
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),84.10310505352605,-17.30546366595513
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),85.57183144940002,-17.30573476899258
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),87.06620680585127,-17.30599782167542
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),88.58667904100822,-17.30625307779269
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),90.13370389517429,-17.30650078284384
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),91.70774506742931,-17.306741174312492
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),93.30927435461663,-17.306974481936095
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),94.9387717927582,-17.30720092796173
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),96.59672580093833,-17.30742072739622
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),98.2836333277002,-17.30763408824737
0.06683417085427143,-0.12156601005025139,0.5368001322453104,pn (R64),100.0,-17.307841211755658
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.1,2493.405092340302
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.10174634027476069,2432.3406374979895
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.10352317759307386,2372.5212466466146
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.1053310445370937,2313.9269907722664
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.10717048298967109,2256.5382369513654
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.10904204429677526,2200.3356409547982
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.11094628943275221,2145.300139977911
0.06683417085427143,-0.12156601005025139,0.5368001322453104,nn (R64),0.11288378916846889,2091.412945500049
