eps_p,s_p,K_p,rms_mass_err,delta_n_p
0.32999999999999996,0.29000000000000004,100.41973620042224,0.0043212101777961144,37.387370442828455
0.15999999999999998,0.27,48.96452881183834,0.004323342439373183,8.405678687960062
0.05,0.09000000000000001,15.325832142441655,0.00432539196375368,0.275709062492524
0.06,0.15000000000000002,18.389807582558813,0.004326736340374669,0.6614773774431342
0.08,0.21000000000000002,24.51516779959747,0.004329032074200981,1.6448504760098785
0.21999999999999997,0.28,67.21891547788043,0.004338424813919288,16.3577055925158
0.05,0.08,15.325609469278108,0.004343661668559825,0.2450716810707263
0.07,0.18,21.45263736860286,0.0043505826943207315,1.0799521710235922
0.06,0.14,18.38946256325513,0.0043530469358698115,0.6173705148319186
0.05,0.06999999999999999,15.325382977879904,0.004361931316727857,0.21443495301014082
0.09,0.22000000000000003,27.575689930589043,0.004367401470301159,2.179649880027114
0.12,0.25,36.751372986343185,0.004369413345227437,4.394167728420712
0.4499999999999999,0.3,136.14893126258474,0.0043716351784111275,69.88510380567561
0.16999999999999998,0.27,52.0113646696438,0.004373544602328202,9.478814800317764
0.33999999999999997,0.29000000000000004,103.41436582640891,0.004374614626445825,39.60372826323021
0.08,0.2,24.514444455600646,0.004375804716664466,1.566498471503337
0.13999999999999999,0.26,42.86075579158251,0.004377010905918055,6.2094797449602765
0.06,0.13,18.389110950143234,0.004379357696039369,0.5732644367202511
0.05,0.06,15.325152668755466,0.0043802008700446135,0.18379892414316146
0.22999999999999998,0.28,70.2508620369826,0.004382737864726506,17.852258442271363
0.07,0.16999999999999998,21.452121156552383,0.004386395284187025,1.0199389918212773
0.09999999999999999,0.23000000000000004,30.635209579928787,0.0043897688949049996,2.811459913229328
0.10999999999999999,0.24,33.69375439270754,0.004391855917023133,3.5473088795096146
0.05,0.05,15.32491854242174,0.004398470290478873,0.15316364029717988
0.06,0.12000000000000001,18.388752744359277,0.004405668533034277,0.5291592380630163
0.05,0.039999999999999994,15.324680599404198,0.004416739540177465,0.12252914729492659
0.07,0.15999999999999998,21.451594483681102,0.004422208339711447,0.959926739165212
0.08,0.19,24.513705509623133,0.004422578608940065,1.4881471517945783
0.09,0.21000000000000002,27.574682756876776,0.004426591790203206,2.080534854075495
0.18,0.27,55.05576764143527,0.004427642436338076,10.614427686589238
0.24,0.28,73.27970692521627,0.004430514873587413,19.408573490800904
0.06,0.11,18.388387947060576,0.004431979359747428,0.4850550138045264
0.3499999999999999,0.29000000000000004,106.40473477173649,0.004432672423152919,41.87659406118348
0.05,0.03,15.324438840236832,0.004435008581462234,0.09189549095412985
0.14999999999999997,0.26,45.91126581047797,0.004440733630562197,7.121305898366586
0.13,0.25,39.805371557779345,0.004441515979052157,5.15269306577261
0.05,0.020000000000000004,15.324193265462156,0.004453277376826152,0.06126271708740205
0.07,0.15000000000000002,21.45105735230403,0.00445802168210598,0.8999155887472625
0.06,0.09999999999999999,18.388016559425626,0.0044582900897917385,0.44095185887908883
0.09999999999999999,0.22000000000000003,30.633859189196773,0.004462828069326111,2.689163927012146
0.08,0.18,24.512950965905134,0.004469353410779486,1.4097968161817107
0.05,0.009999999999999995,15.3239438756312,0.004471545888930677,0.030630871502125956
0.12,0.24,36.749147210137615,0.004474531509166627,4.2182923482216665
0.4599999999999999,0.3,139.09165731682316,0.004478542589209467,72.82657767950298
0.10999999999999999,0.23000000000000004,33.69199851706025,0.004480227885337295,3.3994227525780616
0.24999999999999994,0.28,76.30532092148172,0.004481890593307831,21.02607258503008
0.06,0.09000000000000001,18.387638582654084,0.0044846006374803194,0.3968498682106656
0.19,0.27,58.09759814328066,0.004485747126340554,11.81207797324464
0.09,0.2,27.57365339815707,0.004485783993683912,1.9814204527559696
0.05,0.0,15.323690671303506,0.004489814080602016,0.0
0.07,0.14,21.450509764781813,0.00449383513493924,0.8399057162395138
0.35999999999999993,0.29000000000000004,109.3907282652883,0.004495505834424123,44.20520163957656
0.05,-0.010000000000000002,15.32343365304712,0.004508081914829102,-0.030629851623643845
0.15999999999999998,0.26,48.95951492192261,0.004509495886108398,8.094064283502803
0.06,0.08,18.387254017966757,0.0045109109178069935,0.3527491367113953
0.08,0.16999999999999998,24.512180828775637,0.004516128788616728,1.3314477639326014
0.13999999999999999,0.25,42.857309089371526,0.0045198812522135425,5.970466367586141
0.05,-0.020000000000000004,15.323172821438598,0.004526349354759465,-0.06125863757915795
0.07,0.13,21.449951723520755,0.004529648524044004,0.7798972972954061
0.09999999999999999,0.21000000000000002,30.632478408248684,0.0045358902143662425,2.566868177032802
0.25999999999999995,0.28,79.32757550871544,0.0045369939636405125,22.7041590175362
0.06,0.06999999999999999,18.3868628666056,0.004537220846427111,0.30864975928204785
0.05,-0.030000000000000002,15.322908177062997,0.004544616363697003,-0.09188631208326115
0.09,0.19,27.57260186189948,0.0045449774889685214,1.882307154631917
0.19999999999999996,0.27,61.13671718812318,0.00454796665262638,13.071304699940697
0.05,-0.04,15.32263972051387,0.004562882905099003,-0.1225128293593798
0.08,0.15999999999999998,24.511395102652376,0.004562904415231843,1.253100294281694
0.36999999999999994,0.29000000000000004,112.37223241467439,0.004563221285326326,46.58877369798745
0.06,0.06,18.386465129833688,0.004563530339640487,0.26455183080963707
0.13,0.24,39.80254356037093,0.004564814380705679,4.946435472125017
0.07,0.12000000000000001,21.44938323097274,0.004565461677433372,0.7198905075455286
0.10999999999999999,0.22000000000000003,33.69020224885025,0.004568604848132789,3.2515359300178943
0.12,0.23000000000000004,36.746869067572895,0.004579658538849963,4.042414517765792
0.05,-0.05,15.322367452393264,0.004581148942573337,-0.1531381436374204
0.16999999999999998,0.26,52.005355475398346,0.004583388704128844,9.127373066622795
0.06,0.05,18.386060808935216,0.004589839314373147,0.2204554461684438
0.4699999999999999,0.3,142.02907949328403,0.004592445884810846,75.81653205633108
0.26999999999999996,0.28,82.34634290011037,0.004595947212662999,24.442218191379766
0.07,0.11,21.448804289635223,0.004601274425217634,0.659885522597051
0.09,0.18,27.57152815573297,0.0046041716999939055,1.7831954382146478
0.14999999999999997,0.25,45.907029630861786,0.004604589059851281,6.847162278631117
0.09999999999999999,0.2,30.63106724944412,0.004608954343966081,2.4445733912612013
0.08,0.15000000000000002,24.51059379204174,0.004609679969436892,1.1747547064269384
0.20999999999999996,0.27,64.17298641681052,0.004614404829767356,14.391625864986167
0.06,0.039999999999999994,18.38564990521549,0.004616147688160526,0.1763607002186518
0.37999999999999995,0.29000000000000004,115.3491342260848,0.004635909098883867,49.02652255704254
0.07,0.09999999999999999,21.448214902051205,0.00463708659952645,0.5998825180316771
0.06,0.03,18.38523242000091,0.0046424553791313775,0.13226768780532439
0.08,0.14,24.509776901538693,0.0046564551357806,1.0964112995241067
0.10999999999999999,0.21000000000000002,33.68836560751618,0.004656985204156677,3.1036494753521993
0.27999999999999997,0.28,85.36149606497086,0.0046588650606729865,26.23961829535699
0.18,0.26,55.04864040945488,0.004662499204572373,10.220828497588059
0.13999999999999999,0.24,42.85377952351551,0.004662774882556533,5.7314458535477115
0.09,0.16999999999999998,27.570432287445723,0.004663366065430123,1.6840857819540815
0.06,0.020000000000000004,18.384808354638956,0.004668762305992235,0.0881765037581772
