mass_MeV,substrate,kind,closure,n1,n2,n3,n4,n5,tube_dim,sigma_eff
1.095993e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,2,d5,2.0000
1.095993e+02,"Ma(d3,d4)",2D,closed,0,0,-16,16,0,d3,1.6840
1.095993e+02,"Ma(d3,d4)",2D,closed,0,0,16,-16,0,d3,1.6840
1.103117e+02,"Ma(d3,d4)",2D,closed,0,0,-6,6,0,d4,1.6840
1.103117e+02,"Ma(d3,d4)",2D,closed,0,0,6,-6,0,d4,1.6840
1.117639e+02,"Ma(d3,d4)",2D,closed,0,0,-18,-1,0,d4,1.6840
1.117639e+02,"Ma(d3,d4)",2D,closed,0,0,18,1,0,d4,1.6840
1.139285e+02,"Ma(d3,d4)",2D,closed,0,0,-20,-2,0,d4,1.6840
1.139285e+02,"Ma(d3,d4)",2D,closed,0,0,20,2,0,d4,1.6840
1.142847e+02,"Ma(d3,d4)",2D,closed,0,0,-15,1,0,d4,1.6840
1.142847e+02,"Ma(d3,d4)",2D,closed,0,0,15,-1,0,d4,1.6840
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,-19,0,-1,d5,2.0000
1.164492e+02,"Ma(d3,d4)",2D,closed,0,0,-17,-17,0,d3,1.6840
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,-17,0,-17,d3,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,-17,0,-17,d5,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,-17,0,17,d3,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,-15,0,1,d5,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,15,0,-1,d5,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,17,0,-17,d3,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,17,0,17,d3,2.0000
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,17,0,17,d5,2.0000
1.164492e+02,"Ma(d3,d4)",2D,closed,0,0,17,17,0,d3,1.6840
1.164492e+02,"Ma(d3,d5)",2D,closed,0,0,19,0,1,d5,2.0000
1.164492e+02,Ma(d3),1D,closed,0,0,-17,0,0,,
1.164492e+02,"Ma(d3,d4)",2D,closed,0,0,-17,17,0,d3,1.6840
1.164492e+02,"Ma(d3,d4)",2D,closed,0,0,17,-17,0,d3,1.6840
1.164492e+02,Ma(d3),1D,closed,0,0,17,0,0,,
1.168054e+02,"Ma(d3,d4)",2D,closed,0,0,-12,3,0,d4,1.6840
1.168054e+02,"Ma(d3,d4)",2D,closed,0,0,12,-3,0,d4,1.6840
1.186138e+02,"Ma(d3,d4)",2D,closed,0,0,-19,-1,0,d4,1.6840
1.186138e+02,"Ma(d3,d4)",2D,closed,0,0,19,1,0,d4,1.6840
1.189700e+02,"Ma(d3,d4)",2D,closed,0,0,-14,2,0,d4,1.6840
1.189700e+02,"Ma(d3,d4)",2D,closed,0,0,14,-2,0,d4,1.6840
1.211346e+02,"Ma(d3,d4)",2D,closed,0,0,-16,1,0,d4,1.6840
1.211346e+02,"Ma(d3,d4)",2D,closed,0,0,16,-1,0,d4,1.6840
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,-1,d5,2.0000
1.232992e+02,"Ma(d3,d4)",2D,closed,0,0,-18,-18,0,d3,1.6840
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-18,0,-18,d3,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-18,0,-18,d5,2.0000
1.232992e+02,Ma(d3),1D,closed,0,0,-18,0,0,,
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-18,0,18,d3,2.0000
1.232992e+02,"Ma(d3,d4)",2D,closed,0,0,-18,18,0,d3,1.6840
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-16,0,1,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-14,0,2,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-12,0,3,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,-6,0,6,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,6,0,-6,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,12,0,-3,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,14,0,-2,d5,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,16,0,-1,d5,2.0000
1.232992e+02,"Ma(d3,d4)",2D,closed,0,0,18,-18,0,d3,1.6840
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,18,0,-18,d3,2.0000
1.232992e+02,Ma(d3),1D,closed,0,0,18,0,0,,
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,18,0,18,d3,2.0000
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,18,0,18,d5,2.0000
1.232992e+02,"Ma(d3,d4)",2D,closed,0,0,18,18,0,d3,1.6840
1.232992e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,1,d5,2.0000
1.254638e+02,"Ma(d3,d4)",2D,closed,0,0,-20,-1,0,d4,1.6840
1.254638e+02,"Ma(d3,d4)",2D,closed,0,0,20,1,0,d4,1.6840
1.261762e+02,"Ma(d3,d4)",2D,closed,0,0,-10,5,0,d4,1.6840
1.261762e+02,"Ma(d3,d4)",2D,closed,0,0,10,-5,0,d4,1.6840
1.279846e+02,"Ma(d3,d4)",2D,closed,0,0,-17,1,0,d4,1.6840
1.279846e+02,"Ma(d3,d4)",2D,closed,0,0,17,-1,0,d4,1.6840
1.283408e+02,"Ma(d3,d4)",2D,closed,0,0,-12,4,0,d4,1.6840
1.283408e+02,"Ma(d3,d4)",2D,closed,0,0,12,-4,0,d4,1.6840
1.286970e+02,"Ma(d3,d4)",2D,closed,0,0,-7,7,0,d4,1.6840
1.286970e+02,"Ma(d3,d4)",2D,closed,0,0,7,-7,0,d4,1.6840
1.301492e+02,"Ma(d3,d4)",2D,closed,0,0,-19,-19,0,d3,1.6840
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,-19,0,-19,d3,2.0000
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,-19,0,-19,d5,2.0000
1.301492e+02,Ma(d3),1D,closed,0,0,-19,0,0,,
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,-19,0,19,d3,2.0000
1.301492e+02,"Ma(d3,d4)",2D,closed,0,0,-19,19,0,d3,1.6840
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,-17,0,1,d5,2.0000
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,17,0,-1,d5,2.0000
1.301492e+02,"Ma(d3,d4)",2D,closed,0,0,19,-19,0,d3,1.6840
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,19,0,-19,d3,2.0000
1.301492e+02,Ma(d3),1D,closed,0,0,19,0,0,,
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,19,0,19,d3,2.0000
1.301492e+02,"Ma(d3,d5)",2D,closed,0,0,19,0,19,d5,2.0000
1.301492e+02,"Ma(d3,d4)",2D,closed,0,0,19,19,0,d3,1.6840
1.326699e+02,"Ma(d3,d4)",2D,closed,0,0,-16,2,0,d4,1.6840
1.326699e+02,"Ma(d3,d4)",2D,closed,0,0,16,-2,0,d4,1.6840
1.336356e+02,"Ma(d2,d3)",2D,closed,0,-8,-4,0,0,d3,1.9760
1.336356e+02,"Ma(d2,d3)",2D,closed,0,8,4,0,0,d3,1.9760
1.348345e+02,"Ma(d3,d4)",2D,closed,0,0,-18,1,0,d4,1.6840
1.348345e+02,"Ma(d3,d4)",2D,closed,0,0,18,-1,0,d4,1.6840
1.358731e+02,"Ma(d1,d4)",2D,closed,-4,0,0,-2,0,d4,1.9996
1.358731e+02,"Ma(d1,d4)",2D,closed,4,0,0,2,0,d4,1.9996
1.369991e+02,"Ma(d3,d4)",2D,closed,0,0,-20,-20,0,d3,1.6840
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,-20,d3,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,-20,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,20,d3,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-18,0,1,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-16,0,2,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-12,0,4,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,-10,0,5,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,10,0,-5,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,12,0,-4,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,16,0,-2,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,18,0,-1,d5,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,-20,d3,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,20,d3,2.0000
1.369991e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,20,d5,2.0000
1.369991e+02,"Ma(d3,d4)",2D,closed,0,0,20,20,0,d3,1.6840
1.369991e+02,Ma(d3),1D,closed,0,0,-20,0,0,,
1.369991e+02,"Ma(d3,d4)",2D,closed,0,0,-20,20,0,d3,1.6840
1.369991e+02,"Ma(d3,d4)",2D,closed,0,0,20,-20,0,d3,1.6840
1.369991e+02,Ma(d3),1D,closed,0,0,20,0,0,,
1.373553e+02,"Ma(d3,d4)",2D,closed,0,0,-15,3,0,d4,1.6840
1.373553e+02,"Ma(d3,d4)",2D,closed,0,0,15,-3,0,d4,1.6840
1.416845e+02,"Ma(d3,d4)",2D,closed,0,0,-19,1,0,d4,1.6840
1.416845e+02,"Ma(d3,d4)",2D,closed,0,0,19,-1,0,d4,1.6840
1.438491e+02,"Ma(d3,d5)",2D,closed,0,0,-19,0,1,d5,2.0000
1.438491e+02,"Ma(d3,d5)",2D,closed,0,0,-15,0,3,d5,2.0000
1.438491e+02,"Ma(d3,d5)",2D,closed,0,0,-7,0,7,d5,2.0000
1.438491e+02,"Ma(d3,d5)",2D,closed,0,0,7,0,-7,d5,2.0000
1.438491e+02,"Ma(d3,d5)",2D,closed,0,0,15,0,-3,d5,2.0000
1.438491e+02,"Ma(d3,d5)",2D,closed,0,0,19,0,-1,d5,2.0000
1.463699e+02,"Ma(d3,d4)",2D,closed,0,0,-18,2,0,d4,1.6840
1.463699e+02,"Ma(d3,d4)",2D,closed,0,0,18,-2,0,d4,1.6840
1.470822e+02,"Ma(d3,d4)",2D,closed,0,0,-8,8,0,d4,1.6840
1.470822e+02,"Ma(d3,d4)",2D,closed,0,0,8,-8,0,d4,1.6840
1.485344e+02,"Ma(d3,d4)",2D,closed,0,0,-20,1,0,d4,1.6840
1.485344e+02,"Ma(d3,d4)",2D,closed,0,0,20,-1,0,d4,1.6840
1.506990e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,1,d5,2.0000
1.506990e+02,"Ma(d3,d5)",2D,closed,0,0,-18,0,2,d5,2.0000
1.506990e+02,"Ma(d3,d5)",2D,closed,0,0,18,0,-2,d5,2.0000
1.506990e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,-1,d5,2.0000
1.514114e+02,"Ma(d3,d4)",2D,closed,0,0,-12,6,0,d4,1.6840
1.514114e+02,"Ma(d3,d4)",2D,closed,0,0,12,-6,0,d4,1.6840
1.557406e+02,"Ma(d3,d4)",2D,closed,0,0,-16,4,0,d4,1.6840
1.557406e+02,"Ma(d3,d4)",2D,closed,0,0,16,-4,0,d4,1.6840
1.579052e+02,"Ma(d3,d4)",2D,closed,0,0,-18,3,0,d4,1.6840
1.579052e+02,"Ma(d3,d4)",2D,closed,0,0,18,-3,0,d4,1.6840
1.600698e+02,"Ma(d3,d4)",2D,closed,0,0,-20,2,0,d4,1.6840
1.600698e+02,"Ma(d3,d4)",2D,closed,0,0,20,-2,0,d4,1.6840
1.604260e+02,"Ma(d3,d4)",2D,closed,0,0,-15,5,0,d4,1.6840
1.604260e+02,"Ma(d3,d4)",2D,closed,0,0,15,-5,0,d4,1.6840
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,2,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,-18,0,3,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,-16,0,4,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,-12,0,6,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,-8,0,8,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,8,0,-8,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,12,0,-6,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,16,0,-4,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,18,0,-3,d5,2.0000
1.643989e+02,"Ma(d3,d5)",2D,closed,0,0,20,0,-2,d5,2.0000
1.654675e+02,"Ma(d3,d4)",2D,closed,0,0,-9,9,0,d4,1.6840
1.654675e+02,"Ma(d3,d4)",2D,closed,0,0,9,-9,0,d4,1.6840
1.670445e+02,"Ma(d2,d3)",2D,closed,0,-10,-5,0,0,d3,1.9760
1.670445e+02,"Ma(d2,d3)",2D,closed,0,10,5,0,0,d3,1.9760
1.712489e+02,"Ma(d3,d5)",2D,closed,0,0,-15,0,5,d5,2.0000
1.712489e+02,"Ma(d3,d5)",2D,closed,0,0,15,0,-5,d5,2.0000
1.766467e+02,"Ma(d3,d4)",2D,closed,0,0,-14,7,0,d4,1.6840
1.766467e+02,"Ma(d3,d4)",2D,closed,0,0,14,-7,0,d4,1.6840
1.831404e+02,"Ma(d3,d4)",2D,closed,0,0,-20,4,0,d4,1.6840
1.831404e+02,"Ma(d3,d4)",2D,closed,0,0,20,-4,0,d4,1.6840
1.838528e+02,"Ma(d3,d4)",2D,closed,0,0,-10,10,0,d4,1.6840
1.838528e+02,"Ma(d3,d4)",2D,closed,0,0,10,-10,0,d4,1.6840
1.849488e+02,"Ma(d3,d5)",2D,closed,0,0,-9,0,9,d5,2.0000
1.849488e+02,"Ma(d3,d5)",2D,closed,0,0,9,0,-9,d5,2.0000
1.917988e+02,"Ma(d3,d5)",2D,closed,0,0,-20,0,4,d5,2.0000
1.917988e+02,"Ma(d3,d5)",2D,closed,0,0,-14,0,7,d5,2.0000
